obs_s_original,obs_d_original,obs_mu_original,obs_speed_original,obs_steering_original,obs_kappa_original,ego_s_original,ego_d_original,ego_mu_original,ego_speed_original,ego_steering_original,ego_kappa_original,obs_s_noisy,obs_d_noisy,obs_mu_noisy,obs_speed_noisy,obs_steering_noisy,obs_kappa_noisy,ego_s_noisy,ego_d_noisy,ego_mu_noisy,ego_speed_noisy,ego_steering_noisy,ego_kappa_noisy,obs_s_filtered,obs_d_filtered,obs_mu_filtered,obs_speed_filtered,obs_steering_filtered,obs_kappa_filtered,ego_s_filtered,ego_d_filtered,ego_mu_filtered,ego_speed_filtered,ego_steering_filtered,ego_kappa_filtered,Q_scale,R_scale
21.062507571490908,0.4625144184441251,0.0017090110939324,0.1833334308516128,0.1833333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,24.690208709569607,0.39119613666884895,0.0013936532021624182,0.24112230467934598,0.19791401037821194,-0.017795815474618587,0.0,0.0,0.0,0.0,0.0,-0.01964961884769032,23.489375065014002,0.45144592857899657,0.0011668613590036592,0.16586009028890408,0.17290066112581656,-0.020345385682668058,0.0,0.0,0.0,0.0,0.0,-0.020286939412497578,0.16835375,0.7876497
21.068805885801304,0.4631440448532438,0.0021461658780441,0.2000000975182794,0.199999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,19.90528846250428,0.5232044159933364,0.002520051836876636,0.2008727157082771,0.12357137299137877,-0.017205713068915107,0.0,0.0,0.0,0.0,0.0,-0.014160893916707523,22.187328846996564,0.47751473704000524,0.0016584556588562227,0.17857966477637136,0.1549800525646391,-0.019204788563812903,0.0,0.0,0.0,0.0,0.0,-0.018061436724138763,0.17083293,0.7938125
21.075645364879502,0.4638909604273037,0.0026508516598703,0.2166667641849461,0.2166666660942096,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,17.307012870158665,0.42565829464545885,0.0032756244547407745,0.23006076133003014,0.2541812896678479,-0.017573474351471437,0.0,0.0,0.0,0.0,0.0,-0.023637830058646763,20.406815827685364,0.45859566064067847,0.002248456410684981,0.1973618016497296,0.19117219566199728,-0.018609627060449888,0.0,0.0,0.0,0.0,0.0,-0.02009590354555242,0.16510752,0.7895047
21.08302424255124,0.4647659669275589,0.0032279177750073,0.2333334308516128,0.2333333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,18.623070409087017,0.5442144421804651,0.003520706217769017,0.3138694779733473,0.2542398117701613,-0.01809946959416059,0.0,0.0,0.0,0.0,0.0,-0.02484025979273756,19.76556305845726,0.4893754345859239,0.002705827571073797,0.23924606904566703,0.21384487252288836,-0.018426226512036722,0.0,0.0,0.0,0.0,0.0,-0.021801489751964526,0.15214597,0.7842595
21.090940556940403,0.465780102683956,0.0038822528420693,0.2500000975182794,0.249999999427543,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,23.796094973763033,0.6164548563614778,0.004219083289028832,0.10480083809856897,0.23786378986322065,-0.02248068741456797,0.0,0.0,0.0,0.0,0.0,-0.025454020876690665,21.19120801138938,0.534324870561822,0.0032410833194790544,0.19169126263967864,0.22234063660581357,-0.01986033541974792,0.0,0.0,0.0,0.0,0.0,-0.023093431528586894,0.14684014,0.78345096
21.09939213770582,0.4669446594523553,0.0046187880783842,0.2666667641849461,0.2666666660942096,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,12.774295889234413,0.6005513477926226,0.0037050878030947007,0.3202500003956377,0.3545237094033642,-0.015223079850144067,0.0,0.0,0.0,0.0,0.0,-0.02749902339616775,18.19428911276927,0.5579054162918403,0.00340629637930558,0.2374657824602489,0.26940563421959807,-0.018209197965467477,0.0,0.0,0.0,0.0,0.0,-0.024662082993155084,0.15641078,0.78404176
21.10837659212168,0.468271199258938,0.0054425006448218,0.2833334308516128,0.2833333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,25.464112360808464,0.6814293871022086,0.00583761553312441,0.3654472282713236,0.2690087192910035,-0.02841178179762316,0.0,0.0,0.0,0.0,0.0,-0.017991770061075846,20.726035400156213,0.6009231546648871,0.004253013421950852,0.28203585510596213,0.2692674069391551,-0.021762290366411495,0.0,0.0,0.0,0.0,0.0,-0.022339118675411097,0.13356066,0.7724025
21.117891289939497,0.4697715712150058,0.0063584170213065,0.3000000975182794,0.2999999994275429,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,15.018248501716343,0.4095795273393801,0.005383331245218361,0.2930981121403084,0.15280581193625345,-0.02613937666836639,0.0,0.0,0.0,0.0,0.0,-0.012832468601646602,18.73729858103718,0.5342542121242959,0.004646844641026849,0.2858902242788505,0.22868925184739666,-0.023287377557655198,0.0,0.0,0.0,0.0,0.0,-0.019026762176372242,0.15119013,0.78576505
21.12793334696428,0.471457928281188,0.0073716164141834,0.3166667641849461,0.3166666660942096,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,19.722715259282936,0.6164089882141389,0.01079514828332779,0.39995341767022285,0.19700800564081536,-0.023078544157031405,0.0,0.0,0.0,0.0,0.0,-0.015464297279956915,19.078185998347344,0.5626741993837128,0.006773741207455709,0.3253483624083509,0.21772968678730997,-0.02321513534767609,0.0,0.0,0.0,0.0,0.0,-0.017794390648056914,0.13883793,0.78015363
21.13849960727269,0.4733427439553519,0.008487234196187,0.3333334308516127,0.3333333327608763,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,10.863340954498382,0.6622498425828649,0.008447712928809215,0.29740826024230843,0.3996887468284219,-0.030067311200216423,0.0,0.0,0.0,0.0,0.0,-0.014409755117354235,16.24901766712675,0.5969677563280282,0.007350252116198693,0.31572587387724665,0.28039584877808815,-0.025575004440578485,0.0,0.0,0.0,0.0,0.0,-0.01662873218401102,0.14199676,0.78405964
21.149586623995752,0.4754388288532017,0.0097104653792706,0.3500000975182794,0.3499999994275429,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,31.29583308698745,0.6023437148736503,0.0066245766643722006,0.45282919419125867,0.23335618352643256,-0.011153507589246008,0.0,0.0,0.0,0.0,0.0,-0.021823936755268974,21.307005397290034,0.5987748850528036,0.007106316278016325,0.3618131616230373,0.2645834630316785,-0.020727217577429513,0.0,0.0,0.0,0.0,0.0,-0.01837510045157326,0.11728877,0.7648968
21.160931139744893,0.4776522304159803,0.0109892168202016,0.3500000975182794,0.3499999994275429,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,32.02768348695713,0.4997292573546264,0.00986755167430707,0.4250992384533421,0.45784968477020394,-0.01934219067034555,0.0,0.0,0.0,0.0,0.0,-0.013163871081344345,24.968166657419754,0.5649503440973855,0.008049290964733415,0.38342565020433556,0.33058477358336036,-0.020254224468780866,0.0,0.0,0.0,0.0,0.0,-0.016595441466539344,0.15468271,0.79404557
21.17227233439963,0.479880277596152,0.0122679005230145,0.3500000975182794,0.3499999994275429,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,26.13723933232704,0.3069136659823432,0.011465516050877827,0.33388856153917784,0.4718984910906037,-0.022922080190624448,0.0,0.0,0.0,0.0,0.0,-0.012664232970376967,25.382892695518947,0.4734123828603603,0.009261189528134626,0.36585247364993645,0.3807155134841074,-0.021200640596271143,0.0,0.0,0.0,0.0,0.0,-0.015200853636758264,0.17191455,0.80592847
21.183610186512052,0.4821229659725518,0.0135465160502509,0.3500000975182794,0.3499999994275429,-0.0203963241814997,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,28.759464573211325,0.4149789765197674,0.015674075617982956,0.40580459081405806,0.30264974000195133,-0.02593651175230987,0.0,0.0,0.0,0.0,0.0,-0.02161218200534245,26.602479280297956,0.45230677603269476,0.01157746477065664,0.38028280947331644,0.35251887691959827,-0.02291119352935249,0.0,0.0,0.0,0.0,0.0,-0.017516566244742827,0.17069964,0.80755377
21.19494552315154,0.4843802869783356,0.0148233112384995,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,23.313525574954646,0.564369346271528,0.0174230353929139,0.4025192164820578,0.3324087231426722,-0.02478408255340384,0.0,0.0,0.0,0.0,0.0,-0.02859428927849888,25.398150691121433,0.49334115024598024,0.01371795942371226,0.38842519853695245,0.3451550660252883,-0.02359699637064986,0.0,0.0,0.0,0.0,0.0,-0.021572937889882515,0.17762943,0.8123499
21.20627848413016,0.4866522025234982,0.0160979788919352,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,27.821429393106463,0.45017079763021517,0.018061895714131308,0.2798843930444327,0.5280866033755464,-0.014659393499093985,0.0,0.0,0.0,0.0,0.0,-0.008630938517290349,26.28813593213659,0.47748619445984697,0.015313334806335902,0.34856196907964326,0.4123394011265624,-0.020314528431975027,0.0,0.0,0.0,0.0,0.0,-0.016819795619701483,0.17261805,0.8098668
21.2176080550507,0.4889387022601276,0.0173725785517433,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.875389333103524,0.47681409544671405,0.016133526337384005,0.3989205254179765,0.41473039611109497,-0.020574490905166117,0.0,0.0,0.0,0.0,0.0,-0.01675788002375537,24.663926153146583,0.47723881343193586,0.015615224587558558,0.3670975586098607,0.41321946014382954,-0.020410213416746172,0.0,0.0,0.0,0.0,0.0,-0.016797006204050533,0.17350358,0.8085356
21.22893421468901,0.4912397816932577,0.0186471097922357,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,22.46812969398298,0.5332364192684537,0.02567575938480968,0.30331622644533557,0.3994090045898021,-0.012305134334713443,0.0,0.0,0.0,0.0,0.0,-0.014242872686649814,23.863089834765553,0.4976618887625841,0.019284436100470707,0.34383565424759027,0.40818260240827015,-0.017454182740426292,0.0,0.0,0.0,0.0,0.0,-0.01586547957088167,0.16527541,0.80627227
21.24025694183645,0.4935554362999699,0.0199215721880355,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,15.394606941911132,0.4636032398563602,0.01988996095869968,0.302218733986193,0.39325490445296607,-0.017075495292350695,0.0,0.0,0.0,0.0,0.0,-0.021447500099403348,20.798682568333685,0.48533741783743767,0.019503551472024178,0.3287761454230344,0.40278086201815466,-0.017317150808937292,0.0,0.0,0.0,0.0,0.0,-0.01788539086850112,0.16126965,0.8029698
21.251576215299973,0.4958856615294155,0.0211959653140788,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,9.681893176218345,0.6933604092404876,0.019364468090078933,0.46960144209304056,0.3714980119240715,-0.012932015614951473,0.0,0.0,0.0,0.0,0.0,-0.016059760993390206,16.879700520374666,0.5586713940526837,0.019454520654061624,0.37842103749409317,0.3917527743569224,-0.015771266876361177,0.0,0.0,0.0,0.0,0.0,-0.017241804806517092,0.14178465,0.79407203
21.26289201390225,0.4982304528028376,0.0224702887456164,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,26.91454188575419,0.5507368599761111,0.017592319597908124,0.3431645757923227,0.36713663251355966,-0.011472602588881884,0.0,0.0,0.0,0.0,0.0,-0.014748314801123595,20.24160687456241,0.5560131397207738,0.018830639783851095,0.366609298941824,0.3835057916029845,-0.014331113887749384,0.0,0.0,0.0,0.0,0.0,-0.016406427386186643,0.11239191,0.77871215
21.27420431648171,0.5005898055135943,0.0237445420582157,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,16.229224313301238,0.4526044545746854,0.03152962928268544,0.49169334449259305,0.3354579369092736,-0.02429692261078803,0.0,0.0,0.0,0.0,0.0,-0.01860506983412349,18.894482149524116,0.5212945169531059,0.023094221951226554,0.4086052472086047,0.36737411620695737,-0.01767705289800863,0.0,0.0,0.0,0.0,0.0,-0.017144603658741143,0.13975754,0.7926663
21.28551310189268,0.5029637150271807,0.0250187248277625,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.780323802186256,0.23699378358229478,0.029205641454579656,0.2658664512424883,0.44925725767879154,-0.01872468054761341,0.0,0.0,0.0,0.0,0.0,-0.02142360414575451,19.854858334578545,0.42668237720837504,0.025128034770610867,0.36110335457955334,0.3946239200742102,-0.01802569179320125,0.0,0.0,0.0,0.0,0.0,-0.01856860769575164,0.12935646,0.7929163
21.29681834900542,0.505352176681252,0.0262928366304627,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,18.65704296181371,0.5738804638709561,0.012799740860524733,0.2999085879927145,0.4424489592196753,-0.0261933343840714,0.0,0.0,0.0,0.0,0.0,-0.011572373535667974,19.455696929895076,0.475734840864216,0.021019739597255508,0.3407107385341462,0.4105611924104984,-0.020747486623734216,0.0,0.0,0.0,0.0,0.0,-0.016237174389475542,0.13409922,0.79627615
21.308120036706285,0.5077551857856463,0.0275668770428444,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,23.690797881350093,0.49633161068677617,0.02347763439985181,0.2857353223853925,0.4077151053790998,-0.02307437780381781,0.0,0.0,0.0,0.0,0.0,-0.014534187826997539,20.869824557985243,0.48261223566291367,0.02184044658562057,0.32235409114065305,0.4096108655235638,-0.021524450654351962,0.0,0.0,0.0,0.0,0.0,-0.015668536150181843,0.1308926,0.7904488
21.319418143897742,0.5101727376224076,0.0288408456417594,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.79873845081272,0.5354960348673445,0.03573670935070555,0.40833018430308504,0.27994916384003543,-0.015340572810861458,0.0,0.0,0.0,0.0,0.0,-0.02244464824079559,21.183970309192354,0.5004968005898023,0.026539969263681944,0.35143000935106233,0.3657610824675909,-0.019433149226398057,0.0,0.0,0.0,0.0,0.0,-0.017960122958610363,0.14164872,0.79370975
21.330712649498523,0.5126048274458089,0.0301147420043851,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,25.06586033324789,0.5394981421494327,0.03423326833485159,0.5401173591193625,0.3885673617957015,-0.020886648391362735,0.0,0.0,0.0,0.0,0.0,-0.016302557278372168,22.51227254001064,0.513842250532364,0.029172456597238786,0.4159949058502624,0.37356491810447623,-0.01993050648571012,0.0,0.0,0.0,0.0,0.0,-0.01739293837142621,0.14651382,0.79769045
21.342003532443652,0.5150514504823758,0.0313885657082264,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,20.89514597635578,0.5670931441221108,0.03135080942391458,0.346515931269401,0.26538079809210474,-0.02236764413043373,0.0,0.0,0.0,0.0,0.0,-0.015370118211798268,21.951531842988242,0.5323070657544291,0.02992780321626297,0.39190298286136466,0.3360519366063631,-0.0207755870702212,0.0,0.0,0.0,0.0,0.0,-0.0166915229029318,0.15469109,0.80564386
21.3532907716846,0.5175126019309093,0.0326623163311175,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,27.926390569274336,0.7246302564811316,0.038672826161607526,0.21509833507855106,0.4036853703453375,-0.024729728361846937,0.0,0.0,0.0,0.0,0.0,-0.019812546831908282,24.044954690099445,0.5996917153236859,0.03299181387675861,0.32995559529960755,0.35974879403913435,-0.022161007228220557,0.0,0.0,0.0,0.0,0.0,-0.017785042113780382,0.1534007,0.80238223
21.36457434618931,0.5199882769625099,0.0339359934512235,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,25.001069258537743,0.5751599486308447,0.044104768712309235,0.4694466290245538,0.5031771086471908,-0.020452077338966056,0.0,0.0,0.0,0.0,0.0,-0.012781821811997881,24.386959780310168,0.5909166277371453,0.03696695163378303,0.3798519624793385,0.41105353857035,-0.021549717807233134,0.0,0.0,0.0,0.0,0.0,-0.015995374989002466,0.16528308,0.80159
21.37585423494235,0.522478470720601,0.0352095966470423,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,17.337524505130574,0.46409037839168626,0.04109816456021319,0.31573024360108615,0.3226429075996636,-0.009548328661144823,0.0,0.0,0.0,0.0,0.0,-0.023279588398546866,21.856458025723175,0.5453904211732875,0.03844991319748611,0.35683449855568855,0.3793172011103588,-0.01724163707364784,0.0,0.0,0.0,0.0,0.0,-0.018610153917257625,0.16431473,0.8054713
21.387130416944945,0.5249831783209526,0.0364831254974064,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,37.82609502955033,0.45639126141186964,0.027983193855009875,0.3603213631594521,0.3440430971879979,-0.02905894208956633,0.0,0.0,0.0,0.0,0.0,-0.028029915971062663,27.52044074136211,0.5138249132989223,0.03473766116376601,0.3580711917155116,0.3668064649628795,-0.021432903997220053,0.0,0.0,0.0,0.0,0.0,-0.02195107954038838,0.1505618,0.80003333
21.398402871215104,0.5275023948517054,0.0377565795814847,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.373891342890637,0.500575353006659,0.010972315275877657,0.2855987661789178,0.4187897053381963,-0.013987589037822032,0.0,0.0,0.0,0.0,0.0,-0.02078404291446577,25.28630565180698,0.5090089904695243,0.026099482289493936,0.33172906405657826,0.3857012258868144,-0.01872669628208848,0.0,0.0,0.0,0.0,0.0,-0.021526887476233148,0.18098496,0.8138422
21.40967157678769,0.5300361153733945,0.0390299584787844,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.76799306562761,0.5882253247601872,0.04691258626656748,0.509274888437817,0.3661714783250865,-0.020321148042689377,0.0,0.0,0.0,0.0,0.0,-0.026044545619215466,23.998302574481194,0.5380089385530572,0.03371885700806695,0.396726008633839,0.37855166929036166,-0.01931040188640819,0.0,0.0,0.0,0.0,0.0,-0.023180736430224436,0.170045,0.8066821
21.42093651271453,0.5325843349189738,0.0403032617691522,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,24.29941812746378,0.5406384359672315,0.04220071100819003,0.2629107252727654,0.16969655962912522,-0.019930766026325403,0.0,0.0,0.0,0.0,0.0,-0.01525380743976536,24.107368880068705,0.5389613621847004,0.03679104796985218,0.3482571120830785,0.302902786367524,-0.019535102418112894,0.0,0.0,0.0,0.0,0.0,-0.020309543457691745,0.16362517,0.8081234
21.43219765806446,0.5351470484938406,0.0415764890327771,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,21.137378946905443,0.44821158021284635,0.030900043024252824,0.1597031907352493,0.4084628356684681,-0.02054015418810282,0.0,0.0,0.0,0.0,0.0,-0.019557394814476745,23.027643815171867,0.505969730416921,0.03464940242884515,0.27970927200774076,0.34127861714368507,-0.01990048398909393,0.0,0.0,0.0,0.0,0.0,-0.020036103560290335,0.16802971,0.8066099
21.443454991923463,0.5377242510758593,0.0428496398501909,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,20.999439545467446,0.7419635255229529,0.053335084646312106,0.2813236913141357,0.359087616999781,-0.016913218488242097,0.0,0.0,0.0,0.0,0.0,-0.012007860738665149,22.29406853629913,0.5913256369412537,0.04140777225793703,0.28029318661170655,0.34771990228987204,-0.018820028654497056,0.0,0.0,0.0,0.0,0.0,-0.017132391860881464,0.15971798,0.799388
21.454708493394723,0.5403159376153863,0.0441227138022713,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,24.62453884557379,0.5526519902305643,0.029629087633589454,0.3518139761279634,0.42553285481044073,-0.020942259670117626,0.0,0.0,0.0,0.0,0.0,-0.018891061562280584,23.13044366815942,0.5774461739682891,0.03718055731912254,0.30596105696575077,0.37564594715979577,-0.019581669443681837,0.0,0.0,0.0,0.0,0.0,-0.017763555277790298,0.15581669,0.7948469
21.46595814159873,0.5429221030352948,0.0453957104702424,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,29.456414035794264,0.6294479370793904,0.06381081097476357,0.21983448322937424,0.2584723441970708,-0.0175229258594123,0.0,0.0,0.0,0.0,0.0,-0.019712087169119118,25.391902285017686,0.5960361812628365,0.04670055395185844,0.2751718387118833,0.33375778792274013,-0.018845693277500596,0.0,0.0,0.0,0.0,0.0,-0.018460132084158774,0.15912196,0.7986863
21.47720391567336,0.5455427422309991,0.0466686294356774,0.3500000975182794,0.3499999994275429,-0.0200567736741622,0.0,0.0,0.0,0.0,0.0,-0.0201827018355195,24.36575352940412,0.558089689153255,0.0663449526250102,0.29260724627806656,0.41876457232759356,-0.020184134970755826,0.0,0.0,0.0,0.0,0.0,-0.02181919296043418,25.01903790933677,0.5822478342884645,0.053838599392952505,0.2815072187640864,0.3646460986304854,-0.019332033317003464,0.0,0.0,0.0,0.0,0.0,-0.019680690146189197,0.17327301,0.80383873
