index,Agent1 Ego Dynamics s,Agent1 Ego Dynamics d,Agent1 Ego Dynamics mu,Agent1 Ego Dynamics speed,Agent1 Ego Dynamics steering,Agent1 Ego Dynamics kappa,Agent1 Ego Dynamics tire velocity (action),Agent1 Ego Dynamics Acceleration (action),Agent2 Ego Dynamics s,Agent2 Ego Dynamics d,Agent2 Ego Dynamics mu,Agent2 Ego Dynamics speed,Agent2 Ego Dynamics steering,Agent2 Ego Dynamics kappa,Agent2 Ego Dynamics tire velocity (action),Agent2 Ego Dynamics Acceleration (action)
4,2.450773470624705,0.0050861609891047,0.001637503447915,6.124940013885498,-0.0002012141048908,5.1577966910021e-05,-0.0630645379424095,0.0429058074951171,17.17281704818701,1.062277352917642,8.375105485628806e-11,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
5,3.0634799290245702,0.0050383364434232,0.0014678623920232,6.129230594635009,-0.0065076678991317,-0.0008374982605464,0.0146112032234668,0.3626966476440429,17.17281705526391,1.062277352917642,1.0468881830863804e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
8,4.903727589513149,0.0059043340186119,0.0006621844214625,6.081531620025634,0.0107027973979711,0.0007788845071559,-0.0839236080646514,0.424957275390625,17.172817076494606,1.062277352917642,1.67502108665688e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
9,5.514001200280547,0.0085736186562299,0.0014057500941354,6.124027347564697,0.002310436591506,0.0003777341842813,-0.3409001231193542,0.8864212036132812,17.172817083571505,1.062277352917642,1.88439872118038e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
10,6.1308129210123,0.004409772208172,-0.0009331697446545,6.212669467926025,-0.0317795757204294,-7.022731213572753e-05,-0.3487062156200409,-0.0704813003540039,17.172817090648405,1.062277352917642,2.09377635570388e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
11,6.751453220774687,-0.0134994862503786,-0.0084433852873602,6.205621337890625,-0.0666501972824335,-0.0006727116195493,-0.4070830345153808,-0.0370168723165988,17.172817097725304,1.062277352917642,2.3031539902273798e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
12,7.370783596996564,-0.049442370027298,-0.0212406742011389,6.201919650658965,-0.1073585007339716,-0.0014833625911285,-0.2186146378517151,0.0619125366210937,17.172817104802203,1.062277352917642,2.5125316247508797e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
13,7.988894872629235,-0.1045846807381745,-0.0385337214547827,6.2081109043210745,-0.1292199645191431,-0.0018001425281303,-0.1435336917638778,-0.3212404549121856,17.1728171118791,1.062277352917642,2.72190925927438e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
14,8.603993878384234,-0.1768158961203661,-0.0587038632585587,6.175986858829856,-0.1435733336955308,-0.0014815173130531,-0.4782337248325348,-0.384478896856308,17.172817118956,1.062277352917642,2.9312868937978794e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
15,9.212388908662057,-0.2718445763923517,-0.0838980693636826,6.1375389691442255,-0.1913967061787843,-0.0009420283854204,-1.0,-0.4834158420562744,17.1728171260329,1.062277352917642,3.1406645283213793e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
18,10.960490811823147,-0.8267462531796503,-0.2267458486764899,6.191865238174796,-0.3512523699551821,-0.0014806193589959,0.6736505031585693,0.8534641265869141,17.172817147263597,1.062277352917642,3.7687974318918785e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
19,11.531556038399238,-1.078402425617203,-0.2766016017931328,6.277211650833488,-0.2838873196393252,-0.0011949224729479,1.0,-0.0874732211232185,17.172817154340496,1.062277352917642,3.978175066415379e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
20,12.1064584255435,-1.3312134676514615,-0.3130384598802029,6.268464328721167,-0.1838873196393252,-0.0012750424622558,1.0,-1.0000096559524536,17.172817161417395,1.062277352917642,4.187552700938879e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
21,12.68215902692306,-1.5686779142529523,-0.3332716696034016,6.168463363125921,-0.0838873196393252,-0.0013942336493298,0.1661231219768524,-1.0,17.172817168494294,1.062277352917642,4.396930335462378e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
22,13.25254128090383,-1.7937591546689808,-0.3439952426880444,6.068463363125922,-0.0672750074416399,-0.0016168141079685,0.2167194485664367,-1.0,17.172817175571193,1.062277352917642,4.606307969985879e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
23,13.81374644322484,-2.0149720189381872,-0.3517158046984606,5.968463363125922,-0.0456030625849962,-0.0010939480875184,0.3821050524711609,-1.0,17.172817182648092,1.062277352917642,4.815685604509377e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
24,14.367502245859065,-2.227398415829144,-0.35500840214319,5.868463363125922,-0.0073925573378801,-0.0010704379706464,0.317496657371521,-1.0,17.17281718972499,1.062277352917642,5.025063239032878e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
25,14.915518431721942,-2.4270414151882607,-0.3531365852799911,5.768463363125923,0.0243571083992719,-0.0011253602377072,0.621720552444458,-1.0,17.17281719680189,1.062277352917642,5.234440873556376e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
28,16.54600307880181,-2.901032030775467,-0.3068906293714587,5.5540519136935504,0.172381655499339,-0.002779588544477,0.5483241081237793,1.0,17.172817218032588,1.062277352917642,5.862573777126874e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
29,17.100711088253398,-3.007777693250428,-0.2770781812817354,5.65405191369355,0.2272140663117169,-0.0029586063778053,0.4262495040893554,0.6758689880371094,17.172817225109487,1.062277352917642,6.071951411650375e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
30,17.66954256422816,-3.0829721700069688,-0.2395887297624005,5.721638812497261,0.2698390167206525,-0.0029524001941454,0.5021718144416809,0.1228046417236328,17.172817232186386,1.062277352917642,6.281329046173873e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
31,18.245906275766764,-3.1213899187060554,-0.194962083032382,5.733919276669624,0.3200561981648206,-0.0027701401371381,0.4871245920658111,-0.9004688262939453,17.172817239263285,1.062277352917642,6.490706680697372e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
32,18.819597207419665,-3.1169663655959274,-0.1431606248041814,5.64387239404023,0.3687686573714017,-0.0027731943306293,0.3205785155296325,-0.420379638671875,17.172817246340184,1.062277352917642,6.700084315220873e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
33,19.385075037841403,-3.0692613942124285,-0.0856343685887721,5.601834430173042,0.400826508924365,-0.0031912499693877,0.0781962275505065,0.4455757141113281,17.172817253417083,1.062277352917642,6.909461949744371e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
34,19.945892964406987,-2.9821207116301256,-0.0249871940970441,5.646392001584175,0.4086461316794156,-0.0031124094979921,-0.0995073392987251,1.0,17.172817260493982,1.062277352917642,7.11883958426787e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
35,20.50734964187121,-2.8599594838612354,0.0362565501266127,5.746392001584176,0.3986953977495431,-0.0031463346691924,-0.2141473293304443,1.0,17.17281726757088,1.062277352917642,7.328217218791371e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
38,22.20592902032265,-2.3273727378959586,0.2016710611297838,6.046392001584176,0.2917690370231866,-0.0028898327268903,-0.5926059484481812,1.0,17.17281728880158,1.062277352917642,7.956350122361868e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
39,22.780842509644582,-2.114384565081566,0.243858923242175,6.146392001584176,0.2325084421783685,-0.0029545494718508,-0.6705312728881836,1.0,17.172817295878477,1.062277352917642,8.165727756885367e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
40,23.363823669694835,-1.895162772768551,0.2766346961167934,6.246392001584176,0.1654553148895501,-0.0028000581725411,-0.5477933883666992,1.0,17.172817302955377,1.062277352917642,8.375105391408868e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
41,23.956272340139293,-1.674288545445949,0.3000245873218302,6.346392001584175,0.1106759760528802,-0.0024651886848761,-0.5469363331794739,1.0,17.172817310032276,1.062277352917642,8.584483025932366e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
42,24.55952117889476,-1.4550251720797374,0.3148745352235209,6.446392001584176,0.0559823427349328,-0.0025082463455187,-0.3785973489284515,1.0,17.172817317109175,1.062277352917642,8.793860660455865e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
43,25.17457915426353,-1.2398072347620694,0.3224542331921805,6.546392001584176,0.0181226078420877,-0.0027268393272001,-0.6540676951408386,1.0,17.172817324186074,1.062277352917642,9.003238294979365e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
44,25.803547199594878,-1.035030633436038,0.3217538884885041,6.646392001584176,-0.0472841616719961,-0.0027205964474825,-0.3475686609745025,1.0,17.172817331262973,1.062277352917642,9.212615929502863e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
45,26.44780826148397,-0.8465445632006432,0.3127396935774955,6.746392001584176,-0.0820410277694464,-0.0025833835949256,-0.3825074434280395,1.0,17.172817338339872,1.062277352917642,9.421993564026366e-10,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
48,28.4701909063223,-0.4008097656714438,0.248297707796959,7.046392001584176,-0.1765460845082998,-0.0024151196318979,-0.1550999283790588,1.0,17.17281735957057,1.062277352917642,1.0050126467596867e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
49,29.173474997251752,-0.3017937348023205,0.2171844350498187,7.146392001584175,-0.1920560773462057,-0.0027217421533559,-0.0168658811599016,1.0,17.172817366647468,1.062277352917642,1.0259504102120367e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
50,29.88970013794819,-0.2275998313645977,0.1839272871776085,7.246392001584176,-0.1937426654621959,-0.0020261094364837,0.1380258798599243,1.0,17.172817373724367,1.062277352917642,1.0468881736643868e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
51,30.6176680218491,-0.1743422011007596,0.1510775194789609,7.346392001584175,-0.1799400774762035,-0.002022576305945,0.2113637328147888,1.0,17.172817380801266,1.062277352917642,1.0678259371167368e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
52,31.356603177638963,-0.1369956927289445,0.1211977398884235,7.446392001584176,-0.1588037041947246,-0.0021333696077237,0.1837030053138733,1.0,17.172817387878165,1.062277352917642,1.0887637005690866e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
53,32.106066115970094,-0.1126287981680323,0.0948818115529624,7.546392001584176,-0.1404334036633373,-0.0026235494942907,0.1807089149951934,1.0,17.172817394955064,1.062277352917642,1.1097014640214367e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
54,32.86579037449532,-0.0996489165582255,0.0717579868887393,7.646392001584176,-0.1223625121638179,-0.0021316383247701,0.2118831872940063,1.0,17.172817402031963,1.062277352917642,1.1306392274737871e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
55,33.63557249177687,-0.0954831696956307,0.0518182412522154,7.746392001584176,-0.1011741934344173,-0.0021506299136907,0.1542508602142334,1.0,17.172817409108863,1.062277352917642,1.151576990926137e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
58,36.004832700286656,-0.1227420508724034,0.0094175667450342,8.046392001584175,-0.0641571609303355,-0.0023755740623338,0.0893280282616615,0.1300811767578125,17.17281743033956,1.062277352917642,1.214390281283187e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
59,36.81009855550322,-0.1434204821848436,-0.0007749025850682,8.059400119259957,-0.0552243581041694,-0.002009951457585,0.1178472116589546,0.1019763946533203,17.17281743741646,1.062277352917642,1.2353280447355371e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
60,37.61643415843772,-0.1674865831858153,-0.0091483126494215,8.069597758725289,-0.0434396369382739,-0.0023066983040243,0.1160386577248573,0.1195907592773437,17.172817444493358,1.062277352917642,1.2562658081878872e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
61,38.42393290815219,-0.1925461239785602,-0.0149141070857745,8.081556834653023,-0.0318357711657882,-0.0026914544315635,0.0929730013012886,0.0078964233398437,17.172817451570257,1.062277352917642,1.277203571640237e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
62,39.23220027817611,-0.2170456879362018,-0.0182411343196181,8.082346476987007,-0.0225384710356593,-0.0027901978956145,0.0870149880647659,0.019540786743164,17.172817458647156,1.062277352917642,1.298141335092587e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
63,40.0407097830496,-0.239845236255548,-0.0197323268805145,8.084300555661324,-0.0138369722291827,-0.0028361721825863,0.0774775296449661,0.0208854675292968,17.172817465724055,1.062277352917642,1.319079098544937e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
64,40.84954069524407,-0.2598458558785511,-0.0195678395981566,8.086389102414254,-0.0060892192646861,-0.0026459235060767,0.0591434501111507,0.0162696838378906,17.172817472800954,1.062277352917642,1.3400168619972871e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
65,41.65868113633895,-0.2763931038126677,-0.0180030918507176,8.088016070798043,-0.0001748742535711,-0.0026931754667937,0.0482020713388919,0.0114917755126953,17.172817479877853,1.062277352917642,1.3609546254496374e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
68,44.087127531290086,-0.3027851240749451,-0.0084621827171526,8.090329684782777,0.0100502857938408,-0.0028269616319663,0.0155001878738403,-0.0002288815448991,17.17281750110855,1.062277352917642,1.4237679158066875e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
69,44.896825367710335,-0.3035102253641232,-0.0040741967225722,8.090306796628287,0.0116003045812248,-0.002846534608699,-0.0122369639575481,-0.0301361083984375,17.17281750818545,1.062277352917642,1.4447056792590375e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
70,45.70650309643021,-0.3004197094154925,0.0008093986920798,8.087293185788443,0.01037660818547,-0.0035646228023378,0.0027780046220868,0.0183868408203125,17.17281751526235,1.062277352917642,1.4656434427113876e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
71,46.51608700108185,-0.2935441724963276,0.0056009619596904,8.089131869870474,0.0106544086476787,-0.0031416136449235,-0.0317454524338245,-0.0334548950195312,17.172817522339248,1.062277352917642,1.4865812061637374e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
72,47.32545958752117,-0.283607647588693,0.0098170651290647,8.085786380368521,0.0074798634042962,-0.0031019435579584,-0.0086191110312938,-0.0067424769513309,17.172817529416147,1.062277352917642,1.5075189696160874e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
73,48.1346239075997,-0.2712121715841574,0.0138176653446992,8.08511213267339,0.0066179523011668,-0.0032915787811803,-0.0075423344969749,-0.0042057032696902,17.172817536493046,1.062277352917642,1.5284567330684375e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
74,48.94359956336474,-0.2560018362524059,0.0174604385620068,8.08469156234642,0.0058637188514693,-0.0026664872786762,-0.0086960569024086,0.0047206883318722,17.172817543569945,1.062277352917642,1.5493944965207875e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
75,49.75248932208856,-0.2382583128488199,0.0209475908892514,8.085163631179606,0.0049941131612285,-0.00283817524517,0.0013313998933881,-0.011301040649414,17.172817550646844,1.062277352917642,1.5703322599731378e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
78,52.177949443135184,-0.1709928783641145,0.0292842370254111,8.083812274719824,0.0027554632397367,-0.0018480329324795,-0.0187348388135433,-0.0009918210562318,17.17281757187754,1.062277352917642,1.6331455503301879e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
79,52.98616921580795,-0.1457862672330167,0.0311397012224248,8.0837130926142,0.0008819793583824,-0.0017481253433617,-0.0127263190224766,-0.0012397763784974,17.17281757895444,1.062277352917642,1.6540833137825381e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
80,53.79427792545473,-0.1199998285484636,0.0323524867084553,8.08358911497635,-0.0003906525438652,-0.0013219481368521,-0.0207873806357383,-0.0025176999624818,17.17281758603134,1.062277352917642,1.675021077234888e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
81,54.60234711172858,-0.0939936540635057,0.0333863994178929,8.083337344980102,-0.002469390607439,-0.0015919164363635,-0.0129526946693658,4.768371945829131e-05,17.17281759310824,1.062277352917642,1.695958840687238e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
82,55.41037810212928,-0.0679097298242195,0.034206067987134,8.083342113352048,-0.0037646600743756,-0.0015672492088911,-0.0125470850616693,-0.000152587890625,17.172817600185137,1.062277352917642,1.716896604139588e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
83,56.21836637321677,-0.0418251295836493,0.0347004002612782,8.083326854562985,-0.0050193685805425,-0.0020309230206912,-0.0003186799585819,0.0005912780761718,17.172817607262036,1.062277352917642,1.737834367591938e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
84,57.026323605290216,-0.0155477614362886,0.0354000758268196,8.083385982370602,-0.0050512365764007,-0.0024788153988856,-0.0003845617175102,0.001373291015625,17.172817614338935,1.062277352917642,1.758772131044288e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
85,57.83422395527556,0.0114011544058192,0.0363563303455335,8.083523311472165,-0.0050896927481517,-0.0024803398517202,0.0023087859153747,0.010385513305664,17.172817621415835,1.062277352917642,1.779709894496638e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
88,60.25789841964747,0.0985539659016915,0.0398671333441863,8.085792102670895,-0.0040649454807863,-0.0021757972471148,0.0089130364358425,0.0043201446533203,17.17281764264653,1.062277352917642,1.8425231848536883e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
89,61.06572895244858,0.1296381996189528,0.0406546417125401,8.086224117136227,-0.003173641837202,-0.0017722202826727,-0.0046802777796983,-0.0249290466308593,17.17281764972343,1.062277352917642,1.8634609483060383e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
90,61.87338547801722,0.161404467164194,0.0414465699848393,8.083731212473142,-0.0036416696151719,-0.0019207098963241,0.0121852662414312,0.0186824798583984,17.17281765680033,1.062277352917642,1.8843987117583884e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
91,62.68092296211061,0.1940353137416576,0.042356272618961,8.085599460458981,-0.0024231429910287,-0.001850235910772,0.0137661956250667,0.0292396545410156,17.17281766387723,1.062277352917642,1.9053364752107384e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
92,63.48856863915229,0.228059292123357,0.0436346063669188,8.088523425913083,-0.0010465234285221,-0.0021967363381455,-0.010419450700283,0.0198745727539062,17.172817670954128,1.062277352917642,1.926274238663088e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
93,64.29636792284978,0.2632411530775422,0.0448942580568585,8.090510883188474,-0.0020884684985504,-0.0017894536142347,-0.0101974979043006,0.009613037109375,17.172817678031027,1.062277352917642,1.947212002115438e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
94,65.10431254888641,0.2988343589728015,0.0456892256716586,8.091472186899411,-0.0031082182889804,-0.0015662239081405,-0.0235402584075927,-0.0201225280761718,17.172817685107926,1.062277352917642,1.968149765567788e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
95,65.91217331658734,0.334262437001781,0.0461171713738579,8.089459934091794,-0.0054622441297397,-0.0016837446365521,-0.0164820253849029,-0.001840591430664,17.172817692184825,1.062277352917642,1.989087529020138e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
98,68.33481248576643,0.4364037499576716,0.0463210290060621,8.089956798410642,-0.011885579652153,-0.0025016714879856,-0.0211326219141483,0.015573501586914,17.172817713415522,1.062277352917642,2.0519008193771887e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
99,69.14238731941806,0.4683794764899893,0.045617914791327,8.091514148569333,-0.0139988418435678,-0.0019038674168795,-0.0359990820288658,-0.0041580200195312,17.17281772049242,1.062277352917642,2.0728385828295387e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
100,69.9500988412904,0.4983336215780931,0.0442061991860367,8.09109834656738,-0.0175987500464544,-0.0023966060048971,-0.0200988911092281,0.0062751770019531,17.17281772756932,1.062277352917642,2.0937763462818888e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
101,70.75792169708333,0.5257870012676877,0.0421088147972337,8.091725864267575,-0.0196086391573772,-0.0018474535303904,-0.0219388678669929,0.009164810180664,17.17281773464622,1.062277352917642,2.1147141097342392e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
102,71.56607550011788,0.550371010008611,0.0392043901874944,8.092642345285642,-0.0218025259440765,-0.00137587443262,-0.0158815085887908,0.0036239624023437,17.17281774172312,1.062277352917642,2.135651873186589e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
103,72.37446444033165,0.5715576829806707,0.0357282556191479,8.093004741525876,-0.0233906768029556,-0.0014169119605665,-0.0222931802272796,-0.002298355102539,17.172817748800018,1.062277352917642,2.156589636638939e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
104,73.18290941014334,0.5890514578059308,0.0318968361924331,8.092774906015622,-0.0256199948256835,-0.0011897959700036,-0.0042272172868251,0.0124835968017578,17.172817755876917,1.062277352917642,2.177527400091289e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
105,73.99159693343722,0.6026804874809997,0.0275705488108229,8.094023265695798,-0.0260427165543661,-0.001032030320369,0.000933650881052,-0.0127315521240234,17.172817762953816,1.062277352917642,2.198465163543639e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
108,76.41744912778177,0.6231648850017419,0.0152165455078041,8.093211688852536,-0.0255939028924331,-0.0015855191545874,0.0057996250689029,-0.0201225280761718,17.172817784184513,1.062277352917642,2.261278453900689e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
109,77.22585067124237,0.623704950011951,0.0114090212418097,8.091199436044919,-0.0250139403855428,-0.0015100998296658,0.0193553604185581,0.0034809112548828,17.172817791261412,1.062277352917642,2.282216217353039e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
110,78.03422198946814,0.6217106715738189,0.0077697444029817,8.091547527170407,-0.023078404343687,-0.0018032465127715,0.0084435008466243,-0.0484848022460937,17.17281779833831,1.062277352917642,2.303153980805389e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
111,78.8421863750431,0.6175661192953642,0.0046994978428902,8.086699046945798,-0.0222340542590246,-0.0019365637386467,0.0348090566694736,0.0037288665771484,17.17281780541521,1.062277352917642,2.324091744257739e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
112,79.64992614149973,0.6119720401543677,0.0020675078992582,8.087071933603513,-0.0187531485920772,-0.0017996570945487,0.0442582741379737,-0.0126457214355468,17.17281781249211,1.062277352917642,2.3450295077100884e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
113,80.45756671053148,0.6061880943865883,0.000337114967948,8.085807361459958,-0.0143273211782798,-0.0020606216417789,0.0468084029853343,0.0031757354736328,17.17281781956901,1.062277352917642,2.3659672711624393e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
114,81.26519383699437,0.6012219215513523,-0.0005054479878333,8.086124935007321,-0.0096464808797464,-0.0018546465948057,0.054647047072649,0.0245189666748046,17.172817826645908,1.062277352917642,2.386905034614789e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
115,82.07305897604832,0.5979652130458579,-0.0004634197562864,8.088576831674802,-0.0041817761724815,-0.0017002732480674,0.0321246311068534,0.0122833251953125,17.172817833722807,1.062277352917642,2.4078427980671394e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
118,84.49702365795436,0.6009960195866824,0.0046112089424787,8.094741382456052,0.0017094500595703,-0.0022991009306855,-0.0055456161499023,0.0107765197753906,17.172817854953504,1.062277352917642,2.470656088424189e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
119,85.30542907650245,0.6061961709737265,0.0067336526181057,8.09581903443359,0.00115488844458,-0.0021325266337525,-0.0040744990110397,-0.0112533569335937,17.172817862030403,1.062277352917642,2.4915938518765395e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
120,86.11382808301789,0.6128221600780401,0.0087299407335985,8.094693698740231,0.000747438543476,-0.0025186736675837,-0.0100698694586753,-0.0325870513916015,17.172817869107302,1.062277352917642,2.5125316153288896e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
121,86.92179035492397,0.6208589895396825,0.0108936901924851,8.091434993601071,-0.0002595484023914,-0.0029855966041424,-0.0042176810093224,0.0079917907714843,17.1728178761842,1.062277352917642,2.5334693787812396e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
122,87.7294021110401,0.630428335571035,0.0132204848321854,8.09223417267822,-0.0006813165033236,-0.0030113943610681,-0.011293813586235,0.0049972534179687,17.1728178832611,1.062277352917642,2.5544071422335892e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
123,88.53716677344387,0.6414519125738841,0.015184127231544,8.092733898020017,-0.0018106978619471,-0.0025936401073832,-0.0024256855249404,-0.0008964538574218,17.172817890338,1.062277352917642,2.5753449056859397e-09,7.099142425703066e-08,-7.55442686720115e-11,-0.0029586063778053,0.0,0.0
