obs_s_original,obs_d_original,obs_mu_original,obs_speed_original,obs_steering_original,obs_kappa_original,ego_s_original,ego_d_original,ego_mu_original,ego_speed_original,ego_steering_original,ego_kappa_original,obs_s_noisy,obs_d_noisy,obs_mu_noisy,obs_speed_noisy,obs_steering_noisy,obs_kappa_noisy,ego_s_noisy,ego_d_noisy,ego_mu_noisy,ego_speed_noisy,ego_steering_noisy,ego_kappa_noisy,obs_s_filtered,obs_d_filtered,obs_mu_filtered,obs_speed_filtered,obs_steering_filtered,obs_kappa_filtered,ego_s_filtered,ego_d_filtered,ego_mu_filtered,ego_speed_filtered,ego_steering_filtered,ego_kappa_filtered
21.76820196192986,0.6187348133091576,0.0796782759456602,0.3500000975182794,0.3499999994275429,-0.019829169412811,1.9288954804912175,-0.2198699181288069,-0.0450524329987937,5.755283683442646,-0.1593280149720944,-0.0233567344901638,21.541463558944503,0.6374727453415774,0.099048007070253,0.30302326439735355,0.3961083707699843,-0.017608513684977088,2.258567006354935,-0.3583334861558042,-0.030814828763575216,6.352562792384056,-0.24612399648253414,-0.014764026001430553,20.61003514122524,0.5671406780213476,0.07682768279431296,1.7469145508043438,0.35189329568315075,-0.019039744493558053,1.330464923172014,-0.14222267635304364,-0.020745150800574333,6.500746321201117,-0.1648011230464899,-0.018042012876970027
21.77933704380576,0.6217435518098839,0.0809464403906323,0.3500000975182794,0.3499999994275429,-0.019829169412811,2.122343779068486,-0.2442247062116285,-0.0482124359214805,5.880833319690531,-0.1557864322341868,-0.0233567344901638,18.77036358231748,0.5062055347521628,0.09886496480224151,0.32134471956985283,0.39517750807924834,-0.018096740326031046,2.8476826893979625,-0.22829570449016806,-0.042668656361430704,7.306382839309328,-0.16509421469918314,-0.024886631095599816,19.99876262425192,0.5591109818804423,0.07973163392664077,1.8966645909216426,0.3575970497828779,-0.018915480620223097,1.1615447141336737,-0.15356490392138708,-0.023634109102017256,7.096737631186956,-0.16483974504335902,-0.01894395880747046
21.79046769008866,0.6247665821799796,0.0822145168814794,0.3500000975182794,0.3499999994275429,-0.019829169412811,2.3197508194193674,-0.2693243431625529,-0.0511998555529951,5.987564087905523,-0.1524204354997023,-0.0236911631125903,25.647972350134552,0.5042047740032911,0.1300903324586237,0.23073654642814723,0.4526588950800453,-0.020708940968334293,3.3337880889334404,-0.32535578746734983,-0.04616052129252338,6.056552968862208,-0.1670206153854313,-0.028989279902667156,21.865928685503317,0.5518757455001378,0.08636762467833521,1.1941719304209313,0.37012377395606855,-0.019151812905022672,2.5705353812158784,-0.17620255635619747,-0.026602515103814887,6.519393647119995,-0.16512712807434513,-0.02026767565935038
21.80159388055479,0.6278038985650147,0.0834825050171809,0.3500000975182794,0.3499999994275429,-0.019829169412811,2.520599625654876,-0.2950964555953874,-0.0540834548434787,6.08266616896114,-0.149125921931924,-0.0242951004818053,30.503203078057993,0.3274988435413542,0.049738572227977125,0.4359700707710915,0.29907026796971187,-0.018374191301578927,1.9694436958685833,-0.42452122634865064,-0.037011091632729504,7.166731769426844,-0.10530777931422,-0.019370167598879967,23.237659577083146,0.5223085984235247,0.08154085074740869,1.4720062721610492,0.3607607359451706,-0.019049342231266794,2.724885489888308,-0.20892461719864774,-0.027974099747340865,7.078335985251451,-0.1572444651648504,-0.020149407011398154
21.81271559500002,0.6308554950840916,0.0847504043971057,0.3500000975182794,0.3499999994275429,-0.019829169412811,2.7244552740637524,-0.3214809509193358,-0.0567006865985562,6.159851760659643,-0.1463308844932373,-0.0242951004818053,27.59936850139296,0.47622532553773056,0.06466238523435724,0.44690322118932935,0.31543470099081033,-0.013583825987600138,3.898274015721849,-0.4549829773252817,-0.06342744558474818,5.271619611259257,-0.22027414802893974,-0.02051923047182966,24.478382246136665,0.5162359996170257,0.07931669991975152,0.7270800270598148,0.3547879217648647,-0.018329126731372856,3.545468931970995,-0.24134882690565201,-0.032645945563331134,6.177087075546122,-0.16555016814482404,-0.020198140301457595
21.823832813239974,0.6339213658298726,0.0860182146210144,0.3500000975182794,0.3499999994275429,-0.019829169412811,2.9309301987120904,-0.348405287249054,-0.059160760523039,6.232912200300999,-0.1432419887807995,-0.0246359343060582,18.18734732550581,0.5460048424019817,0.1268153363126195,0.2832470566229965,0.25991612080612553,-0.020574938250417008,2.7852583594101272,-0.45461014547747536,-0.055915568423616085,5.749900811747168,-0.1184552808167752,-0.028900284256025022,22.95212587250031,0.5201587730623985,0.08557580750009477,0.7681401783348192,0.34228624058753254,-0.01862506735136468,2.7480339989381415,-0.26945122388030124,-0.035712287755386304,6.221476568148699,-0.1593442643830339,-0.021344860698665664
21.8349455151101,0.6370015048686084,0.0872859352890605,0.3500000975182794,0.3499999994275429,-0.019829169412811,3.13969642569864,-0.375799922496456,-0.0614536695117844,6.289666579635128,-0.1405971480697318,-0.0246359343060582,19.261446254628556,0.5281082355901251,0.09245947717464095,0.30134158894051155,0.1693543714701373,-0.01921095169275138,2.807578779025055,-0.40674837149222187,-0.06703916263545238,6.415571267030449,-0.1490905474329914,-0.023642418363358043,22.267880251307957,0.5212063092643306,0.08648289941493537,0.8894907068269509,0.31949823539392175,-0.01870227194923618,2.557972205712587,-0.2875434825762646,-0.03984037005224696,6.475005754296042,-0.15799308627859346,-0.02164762013949544
21.84605492008413,0.6400959017669258,0.0885516293884739,0.3500000975182794,0.3499999994275429,-0.0194450836296105,3.350389743993522,-0.4035991088656494,-0.0635176721529291,6.338809424934182,-0.1379000266547522,-0.0251685695884281,24.114330295911394,0.6744397416497113,0.1019192675870714,0.5915125689092229,0.3381794422828953,-0.026722245019141194,2.888674315086238,-0.3875878909118201,-0.05882674760088363,9.033502770407411,-0.1526616680258411,-0.017054404788133023,22.737453825772842,0.5413985634202323,0.08851701863111223,1.7747503740324393,0.321959941508371,-0.01975909964036123,2.8278089011687966,-0.3007267813416917,-0.04234228986826846,7.93156045230735,-0.15729054147035448,-0.021042351626458154
21.857161243965862,0.6432045140256862,0.0898149578052011,0.3500000975182794,0.3499999994275429,-0.0194450836296105,3.5626520321138866,-0.431739438525938,-0.0654012734270215,6.374428700693949,-0.1356860654696265,-0.0256648723479917,30.690438219576308,0.16907596292983135,0.07988786425977844,0.23705809061537242,0.3499775610637479,-0.019842590996499886,3.436480115240377,-0.39403995949700693,-0.0550876572758115,6.065881218699983,-0.10609540444376084,-0.013601555562927277,24.462882925519967,0.49233595051783346,0.08737991639762398,0.5566931075119097,0.325651948442362,-0.019770101669465915,3.5854450329452305,-0.3130230758252839,-0.04402180388807682,6.64790579574876,-0.15054432948345742,-0.020061844677726415
21.86826301600395,0.646327329300285,0.091078197710948,0.3500000975182794,0.3499999994275429,-0.0194450836296105,3.7761437861895626,-0.4601721266306135,-0.0671192469477062,6.402868294337981,-0.1336697559974187,-0.0256648723479917,15.885725700963674,0.5238631854209136,0.12146104726952897,0.4340014689556253,0.32560788060489054,-0.028305396761092033,3.8347190697601294,-0.5597955135048018,-0.06213201190834228,6.146824540299978,-0.15732250531616493,-0.022976664646278486,23.01263469489637,0.49649043514985786,0.09187093931430569,0.5128814004155062,0.3256461414264881,-0.020894835646199452,3.2982950931712227,-0.3455413827144994,-0.04640826692976928,6.528416165273857,-0.15143752000323216,-0.02044594353072428
21.87936021627573,0.6494643416102877,0.0923413487183168,0.3500000975182794,0.3499999994275429,-0.0194450836296105,3.9906067484614014,-0.488843076554786,-0.0686403477389104,6.421464517868138,-0.1317661905657127,-0.0261396115179167,28.159668323889093,0.8695626611144214,0.10573535472454323,0.4081270785911294,0.49133820302775016,-0.026719078820615368,5.202954132883655,-0.5578467309093998,-0.05655506480030391,5.676048872853209,-0.15295601784134397,-0.0286242670356716,24.14918707533836,0.5456518295486793,0.09369791529014938,0.3089591616035112,0.34748012482761964,-0.021662322196643713,4.007585284474894,-0.3735178071953183,-0.04774535582913392,6.174971332342608,-0.1516376192492164,-0.021523637766226168
21.89045282487833,0.6526155449493085,0.0936044104402942,0.3500000975182794,0.3499999994275429,-0.0194450836296105,4.205816691984648,-0.5176958221406811,-0.0699652526618415,6.435707855840748,-0.1299857002692152,-0.0270069404436429,22.6666777218283,0.6242416797033389,0.09555224073349601,0.40478180649560225,0.3851034877736207,-0.024076133373652112,5.417389703752531,-0.6863602006070231,-0.07039910258724376,9.092016743992582,-0.12222231813246345,-0.028645436401661947,23.922559179896158,0.5560079653053721,0.0939422680404167,1.3665707133144598,0.35243792349405484,-0.02198040088226186,4.162090500025978,-0.4147424474032398,-0.05073054127436682,7.796827437405133,-0.14776143357015478,-0.02246210899826515
21.9015408219287,0.655780933285039,0.0948673824902529,0.3500000975182794,0.3499999994275429,-0.0194450836296105,4.4215373651455705,-0.5466839280116833,-0.0711043406008928,6.439523520306751,-0.1287727046317876,-0.0270069404436429,17.769615570506538,0.7548971268795235,0.12412972143025255,0.40071674801471785,0.30799425257093044,-0.025577177207201533,6.646316084881217,-0.3393136874177196,-0.06286657833011232,5.318223042476238,-0.13629283265183711,-0.02142083661335973,22.967883636399936,0.5822164789203039,0.09792020367504735,0.15841405556226706,0.34658138236699104,-0.02245436417184464,4.345573338968506,-0.40480286262450416,-0.052329761110628426,6.28612069372711,-0.14625016477635536,-0.022324895882876398
21.91262418756374,0.6589605005592754,0.0961302644819531,0.3500000975182794,0.3499999994275429,-0.0194450836296105,4.637599589904028,-0.5757638326882688,-0.0720174437991309,6.4414146132000045,-0.1273647179858915,-0.027764540180204,24.44651223442661,0.6894410220913526,0.08745672246622044,0.3829370655746357,0.27579105742010745,-0.013259568951294416,4.078683152757643,-0.6658305454460601,-0.0783063110040604,7.261876539503664,-0.11619134260956106,-0.023752733095212662,22.580390819057577,0.5963459361380218,0.09654138399705003,0.5577233007788827,0.3372530249015763,-0.021242724916015015,3.7280657110686106,-0.4391996468680488,-0.05575280717385718,6.835676506096563,-0.14228917945284422,-0.02251304837305197
21.92370290194034,0.6621542406879471,0.0973930560295441,0.3500000975182794,0.3499999994275429,-0.0194450836296105,4.853833011385863,-0.6048855874333497,-0.0727426748863898,6.435387066335587,-0.126404175895915,-0.0287887038770989,15.186685521288094,0.7971791958781491,0.11290881320306587,0.3916371310987359,0.37016116093324875,-0.016541120663043342,6.5228308856161945,-0.38511682027401095,-0.07207849578826084,6.301401955951224,-0.12631392281727832,-0.01922506088085174,21.25781610507375,0.6228106322556661,0.09869819328613273,0.19935932641576415,0.3415894770460231,-0.020623173513118282,3.7480712813582313,-0.43207291112295104,-0.057904116118653204,6.403674855640407,-0.14018404849590663,-0.022079775567878712
21.934776945235484,0.6653621475611452,0.0986557567475655,0.3500000975182794,0.3499999994275429,-0.0194450836296105,5.0699801362862615,-0.6340175179182922,-0.0733027743865947,6.421536144193798,-0.1259812602895724,-0.0287887038770989,25.58976364804208,0.5990012022653484,0.08810762496950993,0.3086160079122967,0.4363722698931891,-0.02904209490261145,5.043545593688993,-0.7532178840970515,-0.07875102780373915,3.385596938982715,-0.17185797582225068,-0.02949629027092428,21.760974651394573,0.6196731572665113,0.09730262677203087,-0.715668834565562,0.3540794292238434,-0.021732572406999284,3.8511001807182597,-0.47439161934103063,-0.06065120683185697,4.863179775028236,-0.14435786344381277,-0.02305708285314204
21.945846297646305,0.6685842150431504,0.0999183662509489,0.3500000975182794,0.3499999994275429,-0.0194450836296105,5.285808788947237,-0.6631343051130387,-0.0737518502538531,6.402889802045423,-0.1254842382345296,-0.0291875356210341,12.176176831281076,0.8316931419102923,0.11265496595969948,0.29418286390126663,0.31634331526052184,-0.02435454394743746,5.907990661128559,-0.7768550991719549,-0.08612902046020256,5.758506135363353,-0.18947199044728047,-0.02614582618048404,19.62716447868809,0.6476119781156028,0.09932567311315484,-0.01003699410662584,0.34910677285216457,-0.022078081313920465,3.2513672996207097,-0.5142485837238306,-0.06400853218863799,5.54590654786083,-0.15030275356457534,-0.023464100364328177
21.956910939390166,0.6718204369724615,0.1011808841550194,0.3500000975182794,0.3499999994275429,-0.0194450836296105,5.5012104391617145,-0.6921976089585278,-0.0741240144381288,6.383657781741275,-0.1249418642415357,-0.0295276239270652,17.91533362344511,0.748051770233158,0.01607651856808613,0.20458364217901615,0.34013599076297124,-0.021849721814013474,7.035567029242483,-0.4505753238287095,-0.08348380533100051,5.122843307041916,-0.12744931370049714,-0.028730621556004005,19.703244905524556,0.6608473783671379,0.0883555599958726,-0.14599471057892366,0.3479246528077422,-0.022047989362127377,4.051684237224006,-0.5058580737251082,-0.06657487596148703,5.282412055967621,-0.14729125366649265,-0.024158093396725526
