obs_s_original,obs_d_original,obs_mu_original,obs_speed_original,obs_steering_original,obs_kappa_original,ego_s_original,ego_d_original,ego_mu_original,ego_speed_original,ego_steering_original,ego_kappa_original,obs_s_noisy,obs_d_noisy,obs_mu_noisy,obs_speed_noisy,obs_steering_noisy,obs_kappa_noisy,ego_s_noisy,ego_d_noisy,ego_mu_noisy,ego_speed_noisy,ego_steering_noisy,ego_kappa_noisy,obs_s_filtered,obs_d_filtered,obs_mu_filtered,obs_speed_filtered,obs_steering_filtered,obs_kappa_filtered,ego_s_filtered,ego_d_filtered,ego_mu_filtered,ego_speed_filtered,ego_steering_filtered,ego_kappa_filtered,Q_diagonal,R_diagonal
21.932878164954776,1.1400412009332503,-5.761883213229322e-10,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,2.478698145361231,-0.0291273036661448,-0.0271945545082178,6.384665298461916,0.0074832381680607,0.0127205382438987,26.008519614789016,0.8782272948895331,-5.333202412855945e-10,1.6331884116430723e-07,2.7562162966923865e-10,0.013642278476337543,2.0338608220248195,-0.02936523184795768,-0.028106696444184058,6.3442546505694235,0.00519441642523157,0.011297088660201916,25.05233389678675,0.8526578335923566,2.2957236621593808e-10,1.6043228304095186e-07,2.494424676221434e-10,0.01173903954266698,5.289381787242578,0.0982917035000111,-0.02021992291032342,6.764976246322534,0.005571966465043688,0.011206428891706716,"[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.15337754786014557, 0.02970260940492153, 0.3389274477958679, 0.27824240922927856, 0.009999999776482582, 0.009999999776482582, 0.03471574932336807, 0.25590425729751587, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.08646789193153381, 0.009999999776482582, 0.009999999776482582, 0.4811538755893707, 0.21474409103393555, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.06951668113470078, 0.009999999776482582]"
21.9328782735694,1.1400412009332503,-1.872612028094234e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,7.982713308083613,-0.222687303417961,-0.0549464065509347,5.93404417037964,0.0581483432499226,0.0117011091468538,14.084492149254016,1.1725769282989005,-1.0070082103813732e-09,1.2530363037883988e-07,2.584721510531075e-10,0.013760101509165092,7.6050826104274725,-0.20549089768109577,-0.05339371353464728,4.891653929470806,0.06254189559633265,0.010921683831616263,18.273834913581478,1.05254100486756,-4.162587729138487e-11,1.2654822641009442e-07,2.5101765896615446e-10,0.01290358457309116,7.004875206199565,-0.09667640094460575,-0.04932488461016778,5.550379940625737,0.057796996888692984,0.011030446766442185,"[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.2628391981124878, 0.009999999776482582, 0.4322875440120697, 0.41687464714050293, 0.009999999776482582, 0.065351203083992, 0.009999999776482582, 0.15724872052669525, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.16753120720386505, 0.009999999776482582, 0.08433456718921661, 0.47305232286453247, 0.18919095396995544, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.01949729397892952, 0.009999999776482582]"
21.93287828563769,1.1400412009332503,-2.0166591066243792e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,8.574210003292839,-0.236342505957138,-0.0527259007738485,5.930964279174806,0.0653301627782639,0.0117819924160866,19.223996206942353,0.7470742330182163,-2.427531088218844e-09,1.0899982315060151e-07,3.7059468566369653e-10,0.010916896539053682,3.43600339485047,-0.22530628592235416,-0.04629083249141215,7.9473340423565055,0.044471955582012584,0.01689390386535719,18.861066887673058,0.8634517097479625,-9.95448946135776e-10,1.0971163899040469e-07,3.361461824041171e-10,0.01177926455748075,4.745998911726542,-0.17661606868558538,-0.047345293762131764,7.04226459177176,0.04619893859378055,0.014654262545148513,"[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.2268843948841095, 0.009999999776482582, 0.36327478289604187, 0.29467448592185974, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.21294866502285004, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.07017870247364044, 0.009999999776482582, 0.009999999776482582, 0.48770493268966675, 0.2521713972091675, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.034370046108961105, 0.009999999776482582]"
21.93287839425231,1.1400412009332503,-3.313082813395681e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,13.973455819362483,-0.2526624442542521,-0.0316994092965141,6.1081471607089055,-0.0896865402872208,0.0106229870752036,13.359324282638381,1.4413839974253966,-5.010574106942958e-09,1.7441179890011597e-07,2.207462216083363e-10,0.012918654330194543,19.14376833789485,-0.27606094301880263,-0.024102702298633392,7.687087063991378,-0.050711527759837234,0.013255787356926445,15.46080296040824,1.220716409328664,-1.899930326085062e-09,1.717113013760749e-07,3.167837892172005e-10,0.012425777531532579,14.851222522754032,-0.23812617410432277,-0.027428672717240015,7.441197658243297,-0.020764715861058644,0.013789957346403868,"[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.21999169886112213, 0.009999999776482582, 0.3967761993408203, 0.37069961428642273, 0.009999999776482582, 0.0533575564622879, 0.009999999776482582, 0.2000861018896103, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.13087886571884155, 0.009999999776482582, 0.08491100370883942, 0.5129029154777527, 0.22526705265045166, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.1028590202331543, 0.009999999776482582]"
21.9328784063206,1.1400412009332503,-3.4571298919258243e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,14.577779520997488,-0.3224594044055031,-0.0597469887222157,6.099260372668506,-0.1896865402872208,0.0111287998939594,26.5697816293592,0.9779254341117867,-3.132875552704522e-09,9.671128474177192e-08,1.9940019935423813e-10,0.007518483544074781,15.053362817357856,-0.327736287972873,-0.06485105659273471,4.482287719009631,-0.12679311802074056,0.013997099385398993,22.326529358117497,0.987375888689577,-2.5159102581958167e-09,1.0322437057177056e-07,2.3367598174780197e-10,0.009225365536662172,14.948533796076603,-0.2935148152153324,-0.051752117588358224,4.70165206057968,-0.12345192341073907,0.013917978167001811,"[0.009999999776482582, 0.2407275289297104, 0.009999999776482582, 0.09557019919157028, 0.009999999776482582, 0.22866839170455933, 0.058851245790719986, 0.009999999776482582, 0.009999999776482582, 0.11869892477989197, 0.23626278340816498, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.03954605013132095, 0.009999999776482582, 0.009999999776482582, 0.27717259526252747, 0.23371821641921997, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
21.932878514935226,1.1400412009332503,-4.7535535986971276e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,19.565905905152448,-2.4598474172011824,-0.4294775975110891,5.887154351593926,-0.0521931772644165,0.0119242158158545,24.938990413576178,1.020387456977107,-6.782789662886888e-09,1.0376266141945461e-07,1.5641587400093176e-10,0.014304431395599872,22.479225147003223,-2.0386375747274244,-0.3481609608326225,6.504220888123314,-0.05153150036368121,0.013095794775408115,23.941119084676387,1.018867806988067,-4.726215906866017e-09,1.0373032103261809e-07,1.8494617416875926e-10,0.012161276541842354,17.842175880310943,-1.3720785909930082,-0.23630732121680292,6.341381943013754,-0.05398867521941464,0.013409840886011243,"[0.009999999776482582, 0.19762063026428223, 0.009999999776482582, 0.14731380343437195, 0.009999999776482582, 0.23874351382255554, 0.051416222006082535, 0.009999999776482582, 0.009999999776482582, 0.09143778681755066, 0.2730107009410858, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.027687538415193558, 0.009999999776482582, 0.009999999776482582, 0.3062325417995453, 0.26269593834877014, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
21.93287852700352,1.1400412009332503,-4.897600677227272e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,20.07381976340629,-2.71773985474731,-0.4418968172059992,5.787154351593926,-0.034594063978875,0.0120185792437608,19.795729612410902,0.8847196008726909,-5.350625543425836e-09,1.1624687822989679e-07,3.390853390026523e-10,0.01400607261124008,28.849266012251142,-2.007219111708695,-0.3533979653751531,7.304632972634192,-0.0488022571602688,0.009443923638335731,21.379127494210326,0.8903300740415842,-5.025631089805628e-09,1.1549589406298081e-07,2.8049342199797543e-10,0.01324543902378316,21.35757451750752,-1.7646180078608322,-0.30875182086594605,7.226068607807656,-0.04898436202683594,0.010958769230378342,"[0.009999999776482582, 0.2195635288953781, 0.009999999776482582, 0.14726951718330383, 0.009999999776482582, 0.222664013504982, 0.022351298481225967, 0.009999999776482582, 0.009999999776482582, 0.10350997745990753, 0.26514557003974915, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.026422150433063507, 0.009999999776482582, 0.009999999776482582, 0.28040942549705505, 0.26274698972702026, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
21.93287863561813,1.1400412009332503,-6.194024383998574e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,24.37776617763327,-4.304430964120095,-0.2908454099198376,4.959040032746271,0.4314533064549323,0.0118017612530836,21.016470403251635,0.7951063635033726,-7.681797074506398e-09,7.695408033037084e-08,2.4164752574471073e-10,0.007217170878696778,32.55125191014395,-4.56452438773131,-0.23359613624826314,2.7395321006242184,0.5902090094541327,0.012504525276501335,21.15499308573669,0.7976981022320784,-6.71950069046111e-09,7.958771132617371e-08,2.5647490256124416e-10,0.009558159864806601,24.77456089672306,-3.3898530567507317,-0.2622957038300563,3.098752323039962,0.565033075112708,0.011914099005198001,"[0.009999999776482582, 0.3478306829929352, 0.009999999776482582, 0.12694476544857025, 0.009999999776482582, 0.22731707990169525, 0.01965983211994171, 0.009999999776482582, 0.009999999776482582, 0.1057121604681015, 0.23424173891544342, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.01287887804210186, 0.009999999776482582, 0.009999999776482582, 0.24894379079341888, 0.23572519421577454, 0.011694677174091339, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
21.932878647686422,1.1400412009332503,-6.338071462528719e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,24.85406245917893,-4.322116469000316,-0.2393754775144577,5.05904003274627,0.4442012200539466,0.011782416203009,25.018910940112562,1.3603561072180375,-9.69180939900156e-09,8.607889179589205e-08,2.9384871773942717e-10,0.011627165478377577,26.465270488709436,-5.708849389848633,-0.19159865498975037,6.3162853253040785,0.22549541626114997,0.013123055263137702,23.543025649478547,1.3502758937137171,-8.638285578538517e-09,8.546158878605363e-08,2.7957465526471677e-10,0.011053686788634137,25.300827607155266,-3.8030505961561847,-0.2186015161165032,5.999538486531535,0.23445131947933606,0.012661275063516622,"[0.009999999776482582, 0.5384528040885925, 0.009999999776482582, 0.08583719283342361, 0.009999999776482582, 0.2764753997325897, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.0823812484741211, 0.3595154881477356, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.1644078940153122, 0.1813432276248932, 0.07743298262357712, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
21.932878756301047,1.1400412009332503,-7.63449516930002e-09,1.1904073234716236e-07,3.393441485106117e-10,0.0119359947133056,29.360212161834813,-3.205238768614731,0.2411839098576999,5.847953759552912,0.3257700974994804,0.0114490650969823,12.927235389355719,1.2610342672776922,-8.648346397614772e-09,1.336765292889785e-07,3.795867700186575e-10,0.0092147033008775,33.98297712841936,-3.269477090287961,0.3205950815390128,6.912296846100378,0.4024732231438947,0.006952013020511285,16.982106451282554,1.2629456169991613,-8.644543481396714e-09,1.3049003735200114e-07,3.4138611328666153e-10,0.009889536200250685,27.313809314246804,-3.5658489824566297,0.11464143018933881,6.8224044185423915,0.3965006655218226,0.00913275707025966,"[0.009999999776482582, 0.44708284735679626, 0.009999999776482582, 0.13226139545440674, 0.009999999776482582, 0.2581845819950104, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.0825233981013298, 0.2615869641304016, 0.009999999776482582]","[0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.21855181455612183, 0.22014303505420685, 0.02973315492272377, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582, 0.009999999776482582]"
