0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
68,47.351201990404306,-2.278028016590655,0.03130504415599525,8.08129997234791,-0.00294473767280584,-0.0012584004421792485,-0.059616249054670334,0.0056171417236328125,15.387613858896161,-1.16805853027283,3.3766274934619592e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
69,48.16135686057408,-2.255116972629438,0.031132386755472946,8.081861686520273,-0.008906362578272873,-0.0012917706607972247,-0.03413993865251541,0.0044345855712890625,15.387613873954162,-1.16805853027283,3.4262837800940055e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
70,48.97167571038411,-2.2346421718806484,0.030043800107306576,8.082305145077402,-0.012320356443524416,-0.0013141963463128498,0.01486525870859623,0.0053119659423828125,15.387613889012163,-1.16805853027283,3.475940066726052e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
71,49.782099670414716,-2.2155704439271067,0.028779407792651247,8.08283634167164,-0.010833830572664793,-0.0013564592557733877,-0.01073014922440052,-0.1201629638671875,15.387613904070164,-1.16805853027283,3.525596353358098e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
72,50.592008282298416,-2.1973877079920996,0.027585099317671613,8.070820045284922,-0.011906845495104845,-0.001364589739840539,0.05922756344079971,-0.04608154296875,15.387613919128166,-1.16805853027283,3.5752526399901444e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
73,51.401080382726036,-2.179103043796127,0.02689003911317687,8.066211890988047,-0.005984089151024873,-0.0013771128932532186,0.1291702389717102,0.16943931579589844,15.387613934186167,-1.16805853027283,3.6249089266221906e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
74,52.21071887958214,-2.156876085269032,0.028129029497842847,8.083155822567637,0.006932934746146148,-0.0014406821778049095,0.09382763504981995,0.08813858032226562,15.387613949244168,-1.16805853027283,3.674565213254237e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
75,53.02148935635891,-2.128135373089654,0.03165895062922727,8.091969680599863,0.016315698251128143,-0.001494705099623691,0.12930762767791748,0.20348548889160156,15.387613964302169,-1.16805853027283,3.724221499886283e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
76,53.83344659537693,-2.091078552616852,0.03750449611117032,8.112318229489023,0.02924646101891989,-0.0015294728125804225,0.10740391910076141,0.1696014404296875,15.38761397936017,-1.16805853027283,3.7738777865183295e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
77,54.64669738694714,-2.043376276149363,0.04578182617866299,8.129278373531992,0.03998685292899603,-0.0015371226340401194,0.1017250120639801,0.08179664611816406,15.387613994418171,-1.16805853027283,3.823534073150375e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
78,55.46037274616044,-1.9837546379149484,0.056209112447983836,8.137458038143809,0.05015935413539404,-0.001544601672979119,-0.07737964391708374,-0.03783226013183594,15.387614009476172,-1.16805853027283,3.873190359782421e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
79,56.273446246968085,-1.9148191193167186,0.06688197588786547,8.133674812130625,0.042421389743685665,-0.0015388272228898088,-0.06309811025857925,-0.035858154296875,15.387614024534173,-1.16805853027283,3.922846646414467e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
80,57.085603849249935,-1.8407201128229862,0.07612059302943647,8.130088996700938,0.03611157871782774,-0.0015480940036827428,-0.045519210398197174,-0.1268291473388672,15.387614039592174,-1.16805853027283,3.972502933046513e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
81,57.89637495682259,-1.7619003331297864,0.08423199459332763,8.11740608196705,0.03155965767800802,-0.0015135070364866105,0.02767186611890793,0.11038780212402344,15.387614054650175,-1.16805853027283,4.022159219678559e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
82,58.70631683064745,-1.6770748773043642,0.09214036927628588,8.128444862179453,0.034326844289898815,-0.0014894755693040022,0.00013589859008789062,0.00125885009765625,15.387614069708176,-1.16805853027283,4.071815506310605e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
83,59.515895494298064,-1.5850933962599782,0.10031479751685256,8.128570747189219,0.034340434148907605,-0.001462149579312471,-0.04024069756269455,-0.10781288146972656,15.387614084766177,-1.16805853027283,4.1214717929426505e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
84,60.32409403632812,-1.4875152690627476,0.10802890066602812,8.117789459042246,0.03031636439263815,-0.001351767743323302,0.06530031561851501,0.11749267578125,15.387614099824178,-1.16805853027283,4.171128079574696e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
85,61.131274457830855,-1.3832801580912022,0.11591786040019629,8.129538726620371,0.03684639595448965,-0.0012873555415765596,0.002786591649055481,0.08738517761230469,15.38761411488218,-1.16805853027283,4.220784366206742e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
86,61.9382050307641,-1.2708333015617301,0.1244591193232271,8.138277244381602,0.0371250551193952,-0.0012316466215783223,-0.021761208772659302,0.04506111145019531,15.38761412994018,-1.16805853027283,4.270440652838788e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
87,62.74468527848084,-1.1518621336264234,0.13276004567462538,8.142783355526621,0.03494893424212927,-0.001192974568404413,-0.027179569005966187,-0.03569602966308594,15.387614144998182,-1.16805853027283,4.320096939470834e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
88,63.55028931723655,-1.0273764711952083,0.1405891535817589,8.139213752560313,0.03223097734153265,-0.0012586938921886222,-0.028196685016155243,-0.03566741943359375,15.387614160056183,-1.16805853027283,4.36975322610288e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
89,64.3546678647525,-0.8979761197080338,0.14789033517228606,8.135647010616953,0.029411308839917126,-0.0013055836112883877,0.00142756849527359,-0.013723373413085938,15.387614175114184,-1.16805853027283,4.419409512734926e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
90,65.15784102713563,-0.7634283820024672,0.15495007331342953,8.134274673275645,0.029554065689444485,-0.001343606766243873,-0.008473098278045654,0.1526641845703125,15.387614190172185,-1.16805853027283,4.4690657993669716e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
91,65.96062611359697,-0.6232419420203962,0.16196916166031422,8.149541091732676,0.02870675586163992,-0.0013644890722467851,-0.15956458449363708,-0.3245735168457031,15.387614205230186,-1.16805853027283,4.5187220859990174e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
92,66.76210122952924,-0.4814236146404877,0.16727885637761952,8.117083740048106,0.01275029741227621,-0.001349057637798521,-0.04718508571386337,0.0066471099853515625,15.387614220288187,-1.16805853027283,4.568378372631063e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
93,67.56200365724027,-0.3407764901693548,0.1704525618591771,8.11774845104664,0.008031788840889871,-0.0013156636967677521,-0.15710434317588806,-0.1574230194091797,15.387614235346188,-1.16805853027283,4.618034659263109e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
94,68.36139322925892,-0.2024981337343799,0.1715154705894117,8.102006149105723,-0.0076786454766989325,-0.0012667893724309593,-0.1015506386756897,0.0049686431884765625,15.387614250404189,-1.16805853027283,4.667690945895155e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
95,69.16081138126117,-0.06981033779287535,0.16990872603006785,8.10250301342457,-0.017833709344267902,-0.001189423789816881,-0.10743939876556396,-0.0069713592529296875,15.38761426546219,-1.16805853027283,4.717347232527201e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
96,69.96111430778397,0.056558855222149707,0.16615364124593648,8.101805877499277,-0.0285776492208243,-0.001172058443074543,-0.08374115824699402,0.023221969604492188,15.387614280520191,-1.16805853027283,4.767003519159247e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
97,70.76255593728447,0.17528470958217773,0.16043278150068013,8.104128074459727,-0.03695176504552371,-0.001131454722998206,-0.13692867755889893,-0.03590583801269531,15.387614295578192,-1.16805853027283,4.816659805791293e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
98,71.56523216733979,0.28414128293548585,0.1524413536949936,8.100537490658457,-0.0506446328014136,-0.001065655583873871,-0.1788296103477478,-0.2747631072998047,15.387614310636193,-1.16805853027283,4.8663160924233385e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
99,72.36805438092715,0.3788022046243548,0.14124184017225727,8.073061179928477,-0.06852759383618838,-0.0010298644069222567,-0.13817593455314636,-0.013561248779296875,15.387614325694194,-1.16805853027283,4.915972379055384e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
100,73.17118033435082,0.45657235747877684,0.12681627422620348,8.071705055050547,-0.08234518729150302,-0.0010048630339712064,-0.09949818253517151,0.0022602081298828125,15.387614340752195,-1.16805853027283,4.96562866568743e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
101,73.97569535219667,0.5169076087272266,0.1099715616112094,8.071931075863535,-0.09229500554502017,-0.0009947469658519942,-0.10173439979553223,-0.21486282348632812,15.387614355810197,-1.16805853027283,5.015284952319476e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
102,74.78028209656816,0.5587257736817848,0.09109976291160059,8.050444793514902,-0.10246844552457339,-0.0010009071878925649,-0.06736040115356445,-0.3100395202636719,15.387614370868198,-1.16805853027283,5.064941238951522e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
103,75.58297955497024,0.5811373936949631,0.07060434920585885,8.019440841488535,-0.10920448563992984,-0.0010258967567932525,-0.04047855734825134,-0.3603029251098633,15.387614385926199,-1.16805853027283,5.114597525583568e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
104,76.38260776547806,0.5844554108243324,0.04913439746124263,7.983410548977549,-0.11325234137475497,-0.00106714099019143,0.0036109983921051025,-0.17185688018798828,15.3876144009842,-1.16805853027283,5.164253812215614e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
105,77.1794241156338,0.5697441987687714,0.027420115289240085,7.96622486095875,-0.11289124153554446,-0.0011594731799235054,0.062075257301330566,-0.06658554077148438,15.3876144160422,-1.16805853027283,5.2139100988476595e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
106,77.97460038632421,0.5393052711105875,0.006446692702653376,7.959566306881602,-0.1066837158054114,-0.0012198248818192689,0.09346067905426025,-0.08348464965820312,15.387614431100202,-1.16805853027283,5.263566385479705e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
107,78.76843556451675,0.49595058969672134,-0.012892975977407496,7.951217841915781,-0.09733764789998536,-0.001285560315368429,0.10291710495948792,-0.26564598083496094,15.387614446158203,-1.16805853027283,5.313222672111751e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
108,79.55990428356456,0.44208823375888595,-0.030176856599738983,7.924653243832285,-0.08704593740403657,-0.0013396562786955875,0.14048606157302856,-0.0006341934204101562,15.387614461216204,-1.16805853027283,5.362878958743797e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
109,80.34951706547184,0.3804315022582555,-0.04497045806887039,7.924589824490244,-0.07299733124673372,-0.0013738614784572945,0.2720513641834259,0.299530029296875,15.387614476274205,-1.16805853027283,5.412535245375843e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
110,81.14052496295874,0.31658897332686886,-0.05568363540612081,7.954542827419932,-0.04579219482839113,-0.0013576964968177925,0.15479901432991028,-0.06516456604003906,15.387614491332206,-1.16805853027283,5.462191532007889e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
111,81.9329160133465,0.2544570360624697,-0.06217807354639373,7.948026370815928,-0.0303122933954001,-0.0013494662449031545,0.1605910360813141,0.2090597152709961,15.387614506390207,-1.16805853027283,5.511847818639935e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
112,82.72627122572334,0.19461121718665852,-0.06554727682839268,7.968932342343027,-0.01425318978726869,-0.001334473510232383,0.13765615224838257,0.5281257629394531,15.387614521448208,-1.16805853027283,5.5615041052719806e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
113,83.52368781976463,0.1389583243073485,-0.06595737788650476,8.021744918636973,-0.0004875745624304327,-0.0013321881999868344,0.11901642382144928,0.3093433380126953,15.38761453650621,-1.16805853027283,5.6111603919040264e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
114,84.32572470824645,0.08888686960047891,-0.06379314082201071,8.052679252438242,0.011414067819714494,-0.001322268017719305,0.020615067332983017,0.1559925079345703,15.38761455156421,-1.16805853027283,5.660816678536072e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
115,85.13044645819402,0.04391608262268394,-0.060227931576309506,8.0682785032317,0.013475574553012796,-0.001306918292212631,0.04401061683893204,0.13162612915039062,15.387614566622211,-1.16805853027283,5.710472965168118e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
116,85.93688319409104,0.003271454377801462,-0.056017241285951064,8.081441116146738,0.017876636236906,-0.0012903084523578987,-0.0036712735891342163,0.002193450927734375,15.387614581680213,-1.16805853027283,5.760129251800164e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
117,86.7442392492414,-0.032980621219079125,-0.05143912877880601,8.081660461239512,0.017509508877992578,-0.0012315931205773036,0.006916224956512451,-0.0037288665771484375,15.387614596738214,-1.16805853027283,5.80978553843221e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
118,87.55178124387793,-0.06547615032475894,-0.046841052237484755,8.081287574581797,0.018201131373643823,-0.0011955385215584398,0.014318563044071198,-0.018024444580078125,15.387614611796215,-1.16805853027283,5.859441825064256e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
119,88.35939996610097,-0.09376364643091807,-0.042063504669549404,8.079485130123789,0.019632987678050943,-0.0011742465190129007,-0.015818551182746887,-0.0383758544921875,15.387614626854216,-1.16805853027283,5.909098111696302e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
120,89.16688636938679,-0.11818867473810563,-0.037320061891528526,8.07564754467457,0.018051132559776254,-0.001157927773762047,-0.00820789486169815,-0.029535293579101562,15.387614641912217,-1.16805853027283,5.9587543983283475e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
121,89.97414559896325,-0.13937068565465383,-0.03282440551951269,8.07269401531666,0.01723034307360644,-0.0011574538744997878,-0.015609487891197205,0.09100914001464844,15.387614656970218,-1.16805853027283,6.008410684960393e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
122,90.78180512578632,-0.15749807219398052,-0.02856803745890862,8.081794929318125,0.015669394284486715,-0.0011564902646823585,-0.044248588383197784,0.0032138824462890625,15.387614672028219,-1.16805853027283,6.058066971592439e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
123,91.58999611631926,-0.17360795795580783,-0.02490680791230041,8.082116317562754,0.011244535446166937,-0.0011666282327584816,-0.003939792513847351,-0.0063037872314453125,15.38761468708622,-1.16805853027283,6.107723258224485e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
124,92.39822141759,-0.1879777128651764,-0.021717422095218843,8.08148593883961,0.010850556194782202,-0.0012138907140829495,-0.024758223444223404,-0.04703521728515625,15.387614702144221,-1.16805853027283,6.157379544856531e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
125,93.20623091446113,-0.20042428559794626,-0.01878757288242158,8.076782417111094,0.008374733850359861,-0.00123314602642465,-0.024271272122859955,-0.11033058166503906,15.387614717202222,-1.16805853027283,6.207035831488577e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
126,94.0134845342756,-0.21167957343553043,-0.016345309546624803,8.06574935894459,0.005947606638073866,-0.001237540873333421,-0.011438708752393723,-0.026044845581054688,15.387614732260223,-1.16805853027283,6.256692118120623e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
127,94.8200805274522,-0.22183993997329554,-0.014268376717860978,8.063144874386484,0.0048037357628344934,-0.001226923338791939,0.004182141274213791,0.06255149841308594,15.387614747318224,-1.16805853027283,6.3063484047526685e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
128,95.62688627159233,-0.23052499448020877,-0.012261577643849558,8.069400024227793,0.0052219498902558725,-0.0012431687898049426,-0.019053388386964798,0.010986328125,15.387614762376225,-1.16805853027283,6.356004691384714e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
129,96.43408609802101,-0.23791605807740066,-0.010381241227355793,8.070498657040293,0.0033166110515593927,-0.0012813008982834758,-0.013635773211717606,-0.06426811218261719,15.387614777434226,-1.16805853027283,6.40566097801676e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
130,97.2410397995553,-0.24457561021198027,-0.008802740630030377,8.064071845822031,0.0019530337303876322,-0.0013134626009949505,0.02360168844461441,-0.08063316345214844,15.387614792492228,-1.16805853027283,6.455317264648806e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
131,98.04729522491208,-0.2497497300364153,-0.007086835311069752,8.056008529476816,0.004313202574849073,-0.001362600305658807,-0.10143694281578064,-0.5261707305908203,15.387614807550229,-1.16805853027283,6.504973551280852e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
132,98.85052280402512,-0.25522715258941336,-0.006140416812439421,8.003391456417734,-0.0058304917067289914,-0.0013737271063203945,-0.06541015207767487,-0.13616085052490234,15.38761482260823,-1.16805853027283,6.554629837912898e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
133,99.65041784843643,-0.2639765428310633,-0.006860340698848709,7.989775371365244,-0.01237150691449648,-0.00137471738559078,-0.026869960129261017,-0.0016069412231445312,15.38761483766623,-1.16805853027283,6.604286124544944e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
134,100.44959439687584,-0.27556017109812986,-0.00851904454073944,7.98961467724293,-0.01505850292742258,-0.0013355942631241957,0.003998186439275742,-0.03844738006591797,15.387614852724232,-1.16805853027283,6.6539424111769896e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
135,101.24854430678874,-0.28907213262104764,-0.010440757692236492,7.985769939236338,-0.014658684283495005,-0.0012516687818501686,0.03253675997257233,-0.10265350341796875,15.387614867782233,-1.16805853027283,6.7035986978090354e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
136,102.0467718223584,-0.303290140562871,-0.012060121772647057,7.975504588894541,-0.011405008286237773,-0.0012102113468965424,0.10155085474252701,0.2628469467163086,15.387614882840234,-1.16805853027283,6.753254984441081e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
137,102.84583220856764,-0.31570889279405917,-0.012377451038447975,8.001789283566172,-0.0012499228119850717,-0.0011683282831637062,0.1309511959552765,0.46296119689941406,15.387614897898235,-1.16805853027283,6.802911271073127e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
138,103.6485858929851,-0.322891316451919,-0.010392523840357852,8.048085403256113,0.011845196783542577,-0.0011421260295199373,0.08216087520122528,0.2909278869628906,15.387614912956236,-1.16805853027283,6.852567557705173e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
139,104.45513918822734,-0.3232870717355303,-0.006272472748787272,8.077178191952402,0.020061284303665106,-0.0011064879319295001,0.049703456461429596,0.16432762145996094,15.387614928014237,-1.16805853027283,6.902223844337219e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
140,105.26393974219283,-0.31710552246756024,-0.0008200300814463367,8.093610954098398,0.025031629949808065,-0.0011024761511751718,-0.020281262695789337,0.018129348754882812,15.387614943072238,-1.16805853027283,6.951880130969265e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
141,106.07359122664198,-0.30568905780075156,0.004942372381649701,8.095423888973887,0.02300350368022913,-0.0011186132777960245,-0.007218495011329651,0.09268760681152344,15.38761495813024,-1.16805853027283,7.001536417601311e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
142,106.88371716296946,-0.2902851527355936,0.010424582104594463,8.104692649655039,0.022281654179096166,-0.0010709789124114773,-0.024888627231121063,0.005855560302734375,15.38761497318824,-1.16805853027283,7.0511927042333565e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
143,107.69423453543848,-0.27119694904417296,0.015556394776546259,8.105278205685313,0.01979279145598406,-0.0010262024889534328,-0.06343137472867966,-0.07925987243652344,15.387614988246241,-1.16805853027283,7.100848990865402e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
144,108.50430324774935,-0.2500797585323077,0.019737830539102913,8.09735221844166,0.013449653983116096,-0.0009910093204578301,-0.02318369224667549,-0.025396347045898438,15.387615003304242,-1.16805853027283,7.150505277497448e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
145,109.31379389271021,-0.22776500765853092,0.02302069347483022,8.09481258373707,0.011131284758448547,-0.0009725007284303131,0.006695035845041275,-0.008907318115234375,15.387615018362244,-1.16805853027283,7.200161564129494e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
146,110.12302734339656,-0.2032472680877138,0.026122062299223744,8.093921851925547,0.011800788342952674,-0.0009920922089077557,-0.01648392528295517,-0.030918121337890625,15.387615033420245,-1.16805853027283,7.24981785076154e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
147,110.93197477716681,-0.17642395853854556,0.029157440559326425,8.090830039791758,0.010152395814657158,-0.0010246227534394922,-0.0033318065106868744,0.01369476318359375,15.387615048478246,-1.16805853027283,7.299474137393586e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
148,111.74074975932328,-0.14763843010742933,0.032015993049961625,8.092199516110117,0.00981921516358847,-0.0010510258362597348,-0.010739322751760483,-0.025472640991210938,15.387615063536247,-1.16805853027283,7.349130424025632e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
149,112.54937019906598,-0.11686627645014971,0.03475017415243715,8.089652252010996,0.008745282888412422,-0.0010601445345150798,-0.020817406475543976,-0.0286865234375,15.387615078594248,-1.16805853027283,7.3987867106576775e-09,1.5e-07,-9.186090889314584e-11,-0.0032976678308059538,0.0,0.0
0,0.0,-0.0,0.0,6.0,0.0,0.0022616716983576545,0.04957910627126694,1.0,19.461471912544525,-1.1153211044968738,-8.218429533193609e-19,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
1,0.6049999645526374,0.0004313338588538287,-0.0009262253732394135,6.1000000000000005,0.004957910627126694,0.0022722220432028224,-0.01331966184079647,1.0,19.461471924039035,-1.1153211044968738,-1.643685984835943e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
2,1.2200007616193607,0.0009641418381995983,-0.0016670847360460623,6.2,0.003625944443047047,0.002283690882177558,0.0745953768491745,1.0,19.461471935533545,-1.1153211044968738,-3.287371887487591e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
3,1.8450012825766708,0.0020898579690163334,-0.0018976602747108012,6.3,0.011085482127964497,0.0022468411381441887,0.06403976678848267,1.0,19.461471947028055,-1.1153211044968738,-4.931057790139239e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
4,2.4799956188176857,0.00565162098440794,-0.0009608370886022037,6.4,0.017489458806812765,0.0019303980065842248,0.0267280712723732,1.0,19.461471958522566,-1.1153211044968738,-6.574743692790886e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
5,3.124978332622351,0.011647426777270094,0.0007968523410488282,6.5,0.020162265934050086,0.0019447904435657085,-0.04516780376434326,0.7409858703613281,19.461471970017076,-1.1153211044968738,-8.218429595442534e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
6,3.778666807486994,0.018586048644614432,0.0023829403623362223,6.574098587036133,0.01564548555761576,0.001946920751375125,-0.024888738989830017,-0.9116744995117188,19.461471981511586,-1.1153211044968738,-9.862115498094182e-11,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
7,4.431513570017451,0.02520968271439923,0.0034185405853845835,6.482931137084961,0.013156611658632756,0.002057250615817128,-0.08796606212854385,-0.7697200775146484,19.461471993006096,-1.1153211044968738,-1.1505801400745829e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
8,5.075972497082959,0.03036254657185829,0.003564401024400834,6.405959129333496,0.004360005445778371,0.0020331387390551065,0.07956628501415253,-0.7757186889648438,19.461472004500607,-1.1153211044968738,-1.3149487303397478e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
9,5.712712844761439,0.03522814669563021,0.003599920968775102,6.328387260437012,0.012316633947193623,0.002077596647146952,0.00714461412280798,-0.7315731048583984,19.461472015995117,-1.1153211044968738,-1.4793173206049127e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
10,6.341910767278362,0.04168982035020814,0.0042844815368188694,6.255229949951172,0.013031095359474422,0.0020832734083538135,0.041985027492046356,-0.5652570724487305,19.461472027489627,-1.1153211044968738,-1.6436859108700776e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
11,6.964621151583227,0.04935260051881721,0.005294270021505153,6.198704242706299,0.017229598108679058,0.0021153364366692136,0.01808014325797558,-0.5011129379272461,19.461472038984137,-1.1153211044968738,-1.8080545011352425e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
12,7.581988359500527,0.05865847177717571,0.006746832720035698,6.148592948913574,0.019037612434476613,0.0022362470054966394,0.08544288575649261,-0.058684349060058594,19.461472050478648,-1.1153211044968738,-1.9724230914004074e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
13,8.196524411517878,0.07058730336412727,0.008975238656903377,6.142724514007568,0.027581901010125875,0.002294207009180795,0.11100441962480545,-0.15099525451660156,19.461472061973158,-1.1153211044968738,-2.1367916816655723e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
14,8.809925952115865,0.08729010800311134,0.012611287507587424,6.127624988555908,0.03868234297260642,0.0023935010893207155,0.24096190929412842,-0.13733386993408203,19.461472073467668,-1.1153211044968738,-2.3011602719307372e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
15,9.421638279631818,0.1122623888866831,0.018818912192957584,6.1138916015625,0.06277853390201926,0.0027559086351539833,0.22496193647384644,0.018553733825683594,19.46147208496218,-1.1153211044968738,-2.465528862195902e-10,1.151284288833088e-07,4.155783137264416e-11,0.0014299746934285716,0.0,0.0
