index,Agent1 Ego Dynamics s,Agent1 Ego Dynamics d,Agent1 Ego Dynamics mu,Agent1 Ego Dynamics speed,Agent1 Ego Dynamics steering,Agent1 Ego Dynamics kappa,Agent1 Ego Dynamics tire velocity (action),Agent1 Ego Dynamics Acceleration (action),Agent2 Ego Dynamics s,Agent2 Ego Dynamics d,Agent2 Ego Dynamics mu,Agent2 Ego Dynamics speed,Agent2 Ego Dynamics steering,Agent2 Ego Dynamics kappa,Agent2 Ego Dynamics tire velocity (action),Agent2 Ego Dynamics Acceleration (action)
10.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.062507571490908,0.4625144184441251,0.0017090110939324572,0.1833334308516128,0.18333333276087635,-0.020396324181499757,0.5,0.5
11.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.068805885801304,0.46314404485324384,0.0021461658780441316,0.20000009751827946,0.199999999427543,-0.020396324181499757,0.5,0.5
12.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.075645364879506,0.46389096042730377,0.002650851659870377,0.21666676418494613,0.21666666609420968,-0.020396324181499757,0.5,0.5
13.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.083024242551236,0.46476596692755895,0.0032279177750073177,0.2333334308516128,0.23333333276087634,-0.020396324181499757,0.5,0.5
14.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.090940556940403,0.46578010268395603,0.0038822528420693727,0.25000009751827945,0.249999999427543,-0.020396324181499757,0.5,0.5
15.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.09939213770582,0.46694465945235536,0.004618788078384205,0.2666667641849461,0.26666666609420964,-0.020396324181499757,0.5,0.5
16.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.10837659212168,0.46827119925893806,0.005442500644821874,0.2833334308516128,0.2833333327608763,-0.020396324181499757,0.5,0.5
17.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.117891289939497,0.4697715712150058,0.006358417021306561,0.30000009751827944,0.29999999942754296,-0.020396324181499757,0.5,0.5
18.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.127933346964276,0.471457928281188,0.007371616414183499,0.3166667641849461,0.3166666660942096,-0.020396324181499757,0.5,0.5
19.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.138499607272692,0.4733427439553519,0.008487234196187023,0.33333343085161277,0.3333333327608763,-0.020396324181499757,0.5,0.5
20.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.149586623995752,0.47543882885320177,0.00971046537927068,0.35000009751827943,0.34999999942754295,-0.020396324181499757,0.5,0.5
21.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.160931139744893,0.47765223041598037,0.010989216820201667,0.35000009751827943,0.34999999942754295,-0.020396324181499757,0.0,0.0
22.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.17227233439963,0.479880277596152,0.012267900523014543,0.35000009751827943,0.34999999942754295,-0.020396324181499757,0.0,0.0
23.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.183610186512055,0.48212296597255183,0.013546516050250914,0.35000009751827943,0.34999999942754295,-0.020396324181499757,0.0,0.0
24.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.19494552315154,0.4843802869783356,0.014823311238499552,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
25.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.20627848413016,0.4866522025234982,0.01609797889193529,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
26.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.2176080550507,0.48893870226012764,0.017372578551743338,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
27.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.22893421468901,0.4912397816932577,0.018647109792235717,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
28.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.240256941836446,0.49355543629996995,0.01992157218803554,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
29.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.251576215299973,0.4958856615294155,0.021195965314078857,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
30.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.26289201390225,0.4982304528028376,0.022470288745616476,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
31.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.27420431648171,0.5005898055135943,0.023744542058215783,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
32.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.285513101892676,0.5029637150271807,0.025018724827762556,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
33.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.29681834900542,0.505352176681252,0.02629283663046278,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
34.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.308120036706285,0.5077551857856463,0.02756687704284446,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
35.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.319418143897746,0.5101727376224076,0.02884084564175943,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
36.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.330712649498523,0.5126048274458089,0.030114742004385145,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
37.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.342003532443655,0.5150514504823758,0.03138856570822649,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
38.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.3532907716846,0.5175126019309093,0.03266231633111759,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
39.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.36457434618931,0.5199882769625099,0.033935993451223556,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
40.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.37585423494235,0.522478470720601,0.03520959664704233,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
41.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.387130416944945,0.5249831783209526,0.03648312549740644,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
42.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.398402871215104,0.5275023948517054,0.03775657958148478,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
43.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.409671576787694,0.5300361153733945,0.039029958478784404,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
44.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.42093651271453,0.5325843349189738,0.04030326176915229,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
45.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.43219765806446,0.5351470484938406,0.04157648903277711,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
46.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.443454991923463,0.5377242510758593,0.042849639850190996,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
47.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.454708493394723,0.5403159376153863,0.04412271380227132,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
48.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.46595814159873,0.5429221030352948,0.045395710470242434,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
49.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.47720391567336,0.5455427422309991,0.04666862943567744,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
50.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.488445794773963,0.54817785007048,0.04794147028049993,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
51.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.499683758073452,0.5508274213943096,0.04921423258698574,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
52.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.51091778476239,0.5534914510156763,0.050486915937764706,0.35000009751827943,0.34999999942754295,-0.02005677367416222,0.0,0.0
53.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.522149131940292,0.5561699219836665,0.0517572222546487,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
54.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.533376641480025,0.5588628121050289,0.05302721946342543,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
55.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.54460016515916,0.5615701161416456,0.054297137635897115,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
56.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.555819682342097,0.5642918288282291,0.055566976362876885,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
57.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.56703517241107,0.5670279448724369,0.056836735235531684,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
58.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.578246614766254,0.5697784589548974,0.05810641384538398,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
59.0,0.0,0.0,0.0,0.0,0.0,-0.02018270183551956,0.0,0.0,21.589453988825827,0.5725433657292358,0.05937601178431341,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
60.0,0.011275279134390026,1.282932840813343e-06,0.00022756559688164897,0.6765167597408809,0.0,-0.02018270183551956,0.0,20.295502792226426,21.60065727402607,0.5753226598220993,0.06064552864455847,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
61.0,0.04431349505099348,-0.0018155884660825418,-1.8040089477983735e-05,1.3095522866846787,-0.19845459868551252,-0.02018270183551956,-5.953637960565376,18.991065808313937,21.611856449821442,0.578116335833183,0.06191496401871819,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
62.0,0.09724878030037608,-0.007173297970710176,-0.0016069972950876552,1.8825053400806506,-0.1979082549946647,-0.02018270183551956,0.016390310725434745,17.188591601879157,21.62305149568467,0.5809243883352561,0.06318431749975376,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
63.0,0.1682576208151304,-0.014471784511627062,-0.003728353101241007,2.399546505055712,-0.19732624572237473,-0.02018270183551956,0.017460278168699245,15.511234949251838,21.63424239110683,0.5837468118741874,0.06445358868099021,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
64.0,0.25552582697125226,-0.023611908025067962,-0.006288178496394854,2.8631525654523475,-0.19638902761144714,-0.020561262648827332,0.028116543327828064,13.908181811899073,21.645429115597427,0.5865836009689721,0.06572277715611811,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
65.0,0.35742023428016184,-0.0344975784239695,-0.009240267396264936,3.2816730673180574,-0.19477020037907003,-0.020561262648827332,0.04856481697131354,12.555615055971296,21.656611648684486,0.5894347501117576,0.06699188251919515,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
66.0,0.47256422223426087,-0.0470365813709717,-0.012515811599662273,3.6620568119141796,-0.19232494566574163,-0.020561262648827332,0.07335764139985239,11.41151233788367,21.667789969914626,0.59230025376787,0.0682609043646478,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
67.0,0.5997066825490198,-0.061135034569946,-0.015985915289033443,4.004628753401783,-0.18940680995394957,-0.02106637086513931,0.08754407135376148,10.277158244628094,21.67896405885315,0.5951801063758405,0.069529842287273,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
68.0,0.7377309814431767,-0.0767045497115824,-0.019633818542500386,4.317408228609788,-0.18598062656902112,-0.02106637086513931,0.10278550154785339,9.383384256240165,21.690133895084127,0.5980743023474323,0.07079869588223979,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
69.0,0.8855867021853691,-0.09366281448469602,-0.02338329900545815,4.596153550184837,-0.18240147424386124,-0.021419762366169548,0.10737456975479655,8.362359647251482,21.70129945821047,0.6009828360676671,0.07206746474509089,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
70.0,1.042199293983056,-0.11192404641832768,-0.027180292431679114,4.843721007172821,-0.17880897674160195,-0.021419762366169548,0.10777492506777861,7.427023709639509,21.712460727854026,0.6039057018948519,0.07333614847174438,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
71.0,1.2066842328970284,-0.13140575764364673,-0.03095079869317715,5.068392572703547,-0.17485752422189663,-0.022160363001041065,0.11854357559116027,6.740146965921794,21.723617683655647,0.6068428941606062,0.07460474665849534,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
72.0,1.378273327571946,-0.1520193143323677,-0.03464386125453698,5.2688850563799345,-0.17104889882895316,-0.022160363001041065,0.11425876178830384,6.014774510291626,21.73477030527528,0.6097944071698888,0.07587325890201743,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
73.0,1.556263909332989,-0.17368934979931006,-0.03824641441106411,5.4506779530756475,-0.1670116991062139,-0.022734497055490712,0.12111599168217775,5.453786900871381,21.74591857239205,0.6127602352010251,0.07714168479936455,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
74.0,1.7400113800869592,-0.19633062604740908,-0.041722138266168024,5.611534958288086,-0.1632003765535912,-0.022734497055490712,0.1143396765786815,4.825710156373162,21.757062464704337,0.6157403725057344,0.07841002394797243,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
75.0,1.9288954804912177,-0.2198699181288069,-0.045052432998793704,5.755283683442646,-0.15932801497209442,-0.02335673449016388,0.1161708474449035,4.3124617546368,21.76820196192986,0.6187348133091576,0.07967827594566027,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
76.0,2.122343779068486,-0.2442247062116285,-0.048212435921480536,5.880833319690531,-0.15578643223418687,-0.02335673449016388,0.10624748213722685,3.7664890874365415,21.779337043805757,0.6217435518098839,0.08094644039063231,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
77.0,2.3197508194193674,-0.2693243431625529,-0.05119985555299513,5.987564087905523,-0.1524204354997023,-0.023691163112590306,0.10097990203453694,3.201923046449762,21.79046769008866,0.6247665821799796,0.08221451688147947,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
78.0,2.5205996256548757,-0.2950964555953874,-0.05408345484347873,6.08266616896114,-0.14912592193192406,-0.024295100481805366,0.09883540703334687,2.8530624316685156,21.80159388055479,0.6278038985650147,0.08348250501718095,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
79.0,2.7244552740637524,-0.3214809509193358,-0.0567006865985562,6.159851760659643,-0.14633088449323736,-0.024295100481805366,0.0838511231606013,2.315567750955078,21.81271559500002,0.6308554950840916,0.08475040439710578,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
80.0,2.9309301987120904,-0.34840528724905406,-0.059160760523039084,6.232912200300999,-0.14324198878079952,-0.024635934306058226,0.09266687137313483,2.1918131892406825,21.823832813239978,0.6339213658298726,0.08601821462101446,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
81.0,3.1396964256986397,-0.37579992249645605,-0.06145366951178449,6.289666579635128,-0.14059714806973186,-0.024635934306058226,0.07934522133202991,1.7026313800238762,21.8349455151101,0.6370015048686084,0.08728593528906055,0.35000009751827943,0.34999999942754295,-0.019829169412811064,0.0,0.0
82.0,3.350389743993522,-0.4035991088656494,-0.0635176721529291,6.338809424934182,-0.13790002665475223,-0.025168569588428197,0.08091364244938905,1.4742853589716298,21.846054920084132,0.6400959017669258,0.0885516293884739,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
83.0,3.5626520321138866,-0.43173943852593805,-0.06540127342702157,6.374428700693949,-0.13568606546962655,-0.025664872347991776,0.06641883555377005,1.0685782727929927,21.857161243965862,0.6432045140256862,0.08981495780520111,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
84.0,3.7761437861895626,-0.4601721266306135,-0.06711924694770624,6.402868294337981,-0.13366975599741873,-0.025664872347991776,0.06048928416623447,0.8531878093209717,21.86826301600395,0.646327329300285,0.09107819771094802,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
85.0,3.9906067484614023,-0.488843076554786,-0.06864034773891041,6.421464517868138,-0.13176619056571276,-0.026139611517916744,0.0571069629511789,0.5578867059047081,21.879360216275735,0.6494643416102877,0.09234134871831683,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
86.0,4.205816691984648,-0.5176958221406811,-0.06996525266184155,6.435707855840748,-0.12998570026921524,-0.027006940443642918,0.053414708894925784,0.4273001391783045,21.89045282487833,0.6526155449493085,0.09360441044029423,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
87.0,4.4215373651455705,-0.5466839280116833,-0.07110434060089288,6.439523520306751,-0.12877270463178764,-0.027006940443642918,0.03638986912282803,0.11446993398007142,21.9015408219287,0.655780933285039,0.09486738249025295,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
88.0,4.637599589904028,-0.5757638326882688,-0.07201744379913093,6.4414146132000045,-0.12736471798589158,-0.02776454018020409,0.042239599376881834,0.056732786797604566,21.91262418756374,0.6589605005592754,0.09613026448195319,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
89.0,4.853833011385863,-0.6048855874333497,-0.0727426748863898,6.435387066335587,-0.12640417589591502,-0.02878870387709898,0.028816262699296512,-0.18082640593252208,21.92370290194034,0.6621542406879471,0.09739305602954415,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
90.0,5.0699801362862615,-0.6340175179182922,-0.0733027743865947,6.421536144193798,-0.1259812602895724,-0.02878870387709898,0.01268746819027827,-0.4155276642536892,21.934776945235484,0.6653621475611452,0.0986557567475655,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
91.0,5.285808788947237,-0.6631343051130387,-0.07375185025385313,6.402889802045423,-0.1254842382345296,-0.029187535621034124,0.014910661651284523,-0.5593902644512477,21.945846297646302,0.6685842150431504,0.09991836625094891,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
92.0,5.5012104391617145,-0.6921976089585278,-0.07412401443812887,6.383657781741275,-0.12494186424153575,-0.029527623927065226,0.016271219789815272,-0.5769606091244591,21.956910939390166,0.6718204369724615,0.10118088415501941,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
93.0,5.71597495642634,-0.7211803819031262,-0.07443136361401685,6.352601506746892,-0.12482373184419752,-0.029527623927065226,0.0035439719201466415,-0.9316882498314593,21.967970850704752,0.6750708071618247,0.10244331007549701,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
94.0,5.929908378307237,-0.7500527076519471,-0.07466035219498905,6.320994764379006,-0.12447301569636698,-0.02982440390809845,0.010521484434916368,-0.9482022710365829,21.979026011848124,0.6783353193982613,0.10370564362849806,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
95.0,6.1429266357595695,-0.7787825375522279,-0.07483884697816162,6.286181374119649,-0.1241743173505187,-0.030030564702321717,0.008960950375448376,-1.0444017077806982,21.9900764030988,0.6816139674430973,0.10496788443053678,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
96.0,6.354974422811392,-0.8073466966514304,-0.07496757830587053,6.251366157082628,-0.12375378735143905,-0.030030564702321717,0.012615899972389781,-1.0444565111106419,22.001122004755842,0.6849067450319919,0.1062300320985267,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
97.0,6.566015841269245,-0.8357172296969503,-0.07501460674781649,6.212980312685575,-0.12329976096311922,-0.030296875823562455,0.01362079164959477,-1.1515753319115773,22.012162797138913,0.6882136458749665,0.1074920862497821,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
98.0,6.775863383836189,-0.863869792925438,-0.0750512041001436,6.170516207018837,-0.12296943237896987,-0.030081752628316413,0.00990985752448041,-1.2739231700021534,22.023198760588368,0.691534663656434,0.10875404650201949,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
99.0,6.984431057372481,-0.8917900097945596,-0.07508319202808124,6.127716629011929,-0.12238470813287304,-0.030081752628316413,0.017541727382905013,-1.2839873402072328,22.03422987546532,0.6948697920352279,0.11001591247335905,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
100.0,7.191629374803798,-0.9194548754479991,-0.07511367536408067,6.080623019434141,-0.12184739468137672,-0.029910686605723606,0.016119403544889797,-1.4128082873336627,22.045256122151716,0.6982190246446316,0.1112776837823261,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
101.0,7.397400128415754,-0.9468436740845144,-0.0750919269040287,6.031982882553087,-0.12116550503048508,-0.029445725213383973,0.020456689526748974,-1.4592041064316223,22.056277481050408,0.7015823550924078,0.11253936004785249,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
102.0,7.601583434217355,-0.9739303132586684,-0.07513946415212473,5.9829858573062795,-0.12019176448810084,-0.029445725213383973,0.029212216271527192,-1.4699107574042305,22.067293932585233,0.7049597769608283,0.11380094088927808,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
103.0,7.804163765899037,-1.0007011443306675,-0.07518370840722391,5.930073277126955,-0.11931168822161596,-0.028936022976465775,0.026402287994546667,-1.587377405379738,22.078305457201083,0.7083512838067032,0.11506242592635219,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
104.0,8.005024399922283,-1.0271446610553125,-0.07523092022579726,5.875085613229937,-0.11822806860759928,-0.028936022976465775,0.03250858842050029,-1.6496299169105282,22.089312035363978,0.7117568691614107,0.11632381477923494,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
105.0,8.204186261423636,-1.0532354902729772,-0.07520522906481111,5.819371411229405,-0.11712007182680605,-0.029009265586904528,0.03323990342379688,-1.6714260600159796,22.100313647561144,0.7151765265309271,0.1175851070684988,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
106.0,8.401620016818454,-1.0789595526135456,-0.07513269377545129,5.764478368824074,-0.11595841837708458,-0.02885467066160737,0.034849603491643844,-1.646791272159919,22.111310274301083,0.7186102493958567,0.1188463024151299,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
107.0,8.59729607434998,-1.1043068419901765,-0.0750168648641933,5.7075234342984,-0.1147933049301349,-0.02885467066160737,0.034953403408490534,-1.7086480357702105,22.12230189611364,0.7220580312114618,0.12010740044052955,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
108.0,8.791331519697293,-1.1292573389218243,-0.07476792136301208,5.6539913090769,-0.11344234291427183,-0.02923559039687626,0.04052886047589221,-1.6059637566450058,22.133288493550086,0.7255198654076928,0.12136840076651553,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
109.0,8.983634968795226,-1.1537999051433074,-0.07445154155758647,5.595728500980212,-0.11246559979041779,-0.029355320473943007,0.02930229371562137,-1.7478842429006236,22.144270047183188,0.7289957453892182,0.12262930301532363,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
110.0,9.174108066710005,-1.177933811018994,-0.07406948899088825,5.536105563942004,-0.11157080795832629,-0.029355320473943007,0.026843754962745065,-1.7886881111462472,22.155246537607272,0.7324856645354553,0.12389010680960895,0.35000009751827943,0.34999999942754295,-0.019445083629610522,0.0,0.0
